epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
42,0.0012,0.0003,0.0003,0.0011,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
43,0.0013,0.0004,0.0002,0.0012,0.0008,0.0013,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
44,0.001,0.0002,0.0003,0.0011,0.0007,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
45,0.0009,0.0002,0.0003,0.001,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
46,0.001,0.0002,0.0004,0.0021,0.0009,0.0021,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
47,0.0012,0.0002,0.0004,0.0011,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
48,0.0009,0.0002,0.0002,0.0008,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
49,0.0016,0.0004,0.0002,0.0011,0.0008,0.0016,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
50,0.001,0.0002,0.0003,0.0012,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
51,0.0008,0.0002,0.0002,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
52,0.001,0.0002,0.0002,0.0009,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
53,0.0008,0.0002,0.0002,0.0007,0.0005,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
54,0.0009,0.0002,0.0002,0.001,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
55,0.0013,0.0002,0.0002,0.0006,0.0006,0.0013,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
56,0.0007,0.0001,0.0002,0.0014,0.0006,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
57,0.0009,0.0002,0.0003,0.0011,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
58,0.0008,0.0002,0.0001,0.0007,0.0005,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
59,0.0009,0.0002,0.0001,0.0007,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
60,0.0011,0.0017,0.0003,0.0011,0.0011,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
61,0.0006,0.0001,0.0002,0.0013,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
62,0.0006,0.0001,0.0002,0.0008,0.0004,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
63,0.0007,0.0001,0.0002,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
64,0.0008,0.0002,0.0002,0.0012,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
65,0.0006,0.0001,0.0001,0.0006,0.0004,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
66,0.0007,0.0002,0.0001,0.0006,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
67,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
68,0.0007,0.0001,0.0003,0.0008,0.0005,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
69,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
70,0.0006,0.0001,0.0001,0.0004,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
71,0.0007,0.0001,0.0002,0.0007,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
72,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
73,0.0009,0.0003,0.0002,0.0006,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
74,0.0007,0.0001,0.0001,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
75,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
76,0.0007,0.0002,0.0002,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
77,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
78,0.0005,0.0001,0.0001,0.0003,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
79,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
80,0.0005,0.0001,0.0001,0.0004,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
81,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
82,0.0006,0.0001,0.0001,0.0006,0.0004,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
83,0.0005,0.0001,0.0001,0.0017,0.0006,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
84,0.0005,0.0001,0.0001,0.0003,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
85,0.0005,0.0001,0.0001,0.0003,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
86,0.0006,0.0001,0.0001,0.0006,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
87,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
88,0.0005,0.0001,0.0001,0.0003,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
89,0.0006,0.0001,0.0001,0.0005,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
90,0.0006,0.0001,0.0001,0.0005,0.0004,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
91,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
92,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
93,0.0004,0.0001,0.0001,0.0004,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
94,0.0006,0.0002,0.0001,0.0004,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
95,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
96,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
97,0.0004,0.0001,0.0001,0.0004,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
98,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
99,0.0005,0.0001,0.0001,0.0013,0.0005,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
100,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
