epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
99,0.3235,0.3006,0.2341,0.3723,0.3077,0.3723,0.9457,0.9565,0.9464,0.8657,0.9286,0.8657,0.25,0.25,0.25,0.25
100,0.3211,0.2967,0.2258,0.373,0.3041,0.373,0.9411,0.9728,0.9643,0.8666,0.9362,0.8666,0.25,0.25,0.25,0.25
101,0.316,0.2896,0.2239,0.3717,0.3003,0.3717,0.9477,0.962,0.9643,0.8704,0.9361,0.8704,0.25,0.25,0.25,0.25
102,0.3141,0.2897,0.2294,0.3738,0.3018,0.3738,0.948,0.962,0.9464,0.8647,0.9303,0.8647,0.25,0.25,0.25,0.25
103,0.3112,0.2817,0.2183,0.368,0.2948,0.368,0.9463,0.962,0.9464,0.8647,0.9298,0.8647,0.25,0.25,0.25,0.25
104,0.3083,0.2827,0.2136,0.3643,0.2922,0.3643,0.9488,0.962,0.9464,0.8713,0.9321,0.8713,0.25,0.25,0.25,0.25
105,0.3071,0.2764,0.2191,0.3657,0.2921,0.3657,0.948,0.9674,0.9643,0.8685,0.937,0.8685,0.25,0.25,0.25,0.25
106,0.3029,0.2759,0.2043,0.3609,0.286,0.3609,0.9503,0.962,0.9643,0.8704,0.9367,0.8704,0.25,0.25,0.25,0.25
107,0.3014,0.2723,0.2084,0.3601,0.2855,0.3601,0.9511,0.9674,0.9643,0.8675,0.9376,0.8675,0.25,0.25,0.25,0.25
108,0.2994,0.2691,0.2012,0.3587,0.2821,0.3587,0.9488,0.9674,0.9821,0.8713,0.9424,0.8713,0.25,0.25,0.25,0.25
109,0.2971,0.2657,0.1954,0.3554,0.2784,0.3554,0.9517,0.9837,0.9643,0.8685,0.942,0.8685,0.25,0.25,0.25,0.25
110,0.2954,0.2606,0.191,0.3549,0.2755,0.3549,0.9511,0.9837,0.9464,0.8657,0.9367,0.8657,0.25,0.25,0.25,0.25
111,0.2911,0.2571,0.1936,0.3521,0.2735,0.3521,0.956,0.9728,0.9643,0.8675,0.9402,0.8675,0.25,0.25,0.25,0.25
112,0.2897,0.2559,0.1907,0.3497,0.2715,0.3497,0.9525,0.9783,0.9821,0.8751,0.947,0.8751,0.25,0.25,0.25,0.25
113,0.2875,0.2538,0.1849,0.3481,0.2686,0.3481,0.9548,0.9674,0.9821,0.8685,0.9432,0.8685,0.25,0.25,0.25,0.25
114,0.2865,0.2487,0.1831,0.3465,0.2662,0.3465,0.954,0.9674,0.9821,0.8704,0.9435,0.8704,0.25,0.25,0.25,0.25
115,0.284,0.2498,0.1786,0.344,0.2641,0.344,0.9525,0.962,0.9821,0.8742,0.9427,0.8742,0.25,0.25,0.25,0.25
116,0.2823,0.249,0.1835,0.3416,0.2641,0.3416,0.9537,0.9837,0.9643,0.8751,0.9442,0.8751,0.25,0.25,0.25,0.25
117,0.282,0.2482,0.1806,0.3405,0.2628,0.3405,0.9525,0.9674,0.9821,0.8742,0.9441,0.8742,0.25,0.25,0.25,0.25
118,0.2802,0.2408,0.1734,0.3367,0.2578,0.3367,0.9543,0.9783,0.9821,0.8732,0.947,0.8732,0.25,0.25,0.25,0.25
119,0.2777,0.2415,0.1751,0.338,0.2581,0.338,0.9568,0.9728,0.9821,0.8685,0.9451,0.8685,0.25,0.25,0.25,0.25
120,0.2745,0.2385,0.1662,0.3376,0.2542,0.3376,0.9563,0.9674,0.9821,0.8713,0.9443,0.8713,0.25,0.25,0.25,0.25
121,0.2714,0.235,0.1641,0.3355,0.2515,0.3355,0.9577,0.9837,0.9821,0.8723,0.949,0.8723,0.25,0.25,0.25,0.25
122,0.27,0.2292,0.1592,0.3324,0.2477,0.3324,0.9574,0.9837,0.9821,0.8742,0.9494,0.8742,0.25,0.25,0.25,0.25
123,0.2672,0.2283,0.158,0.332,0.2464,0.332,0.9611,0.9946,0.9821,0.8713,0.9523,0.8713,0.25,0.25,0.25,0.25
124,0.2659,0.2233,0.1547,0.3305,0.2436,0.3305,0.9594,0.9837,0.9821,0.8713,0.9491,0.8713,0.25,0.25,0.25,0.25
125,0.2653,0.2231,0.1555,0.3287,0.2431,0.3287,0.9591,0.9783,0.9821,0.8713,0.9477,0.8713,0.25,0.25,0.25,0.25
126,0.2629,0.2221,0.1444,0.3251,0.2386,0.3251,0.9591,0.9837,0.9821,0.8751,0.95,0.8751,0.25,0.25,0.25,0.25
