epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
23,0.5399,0.4908,0.4339,0.5606,0.5063,0.5606,0.8491,0.9293,0.9107,0.8004,0.8724,0.8004,0.1174,0.3486,0.3025,0.2315
24,0.536,0.474,0.4308,0.5583,0.4998,0.5583,0.8519,0.9348,0.9107,0.7956,0.8733,0.7956,0.1159,0.3482,0.3031,0.2328
25,0.5373,0.4743,0.412,0.5485,0.493,0.5485,0.8411,0.9293,0.9107,0.8013,0.8706,0.8013,0.1143,0.351,0.3016,0.233
26,0.5306,0.4621,0.4031,0.5474,0.4858,0.5474,0.8499,0.9402,0.9107,0.8079,0.8772,0.8079,0.113,0.3524,0.3006,0.234
27,0.5254,0.4515,0.3952,0.5449,0.4792,0.5449,0.8551,0.962,0.9286,0.807,0.8881,0.807,0.1119,0.3534,0.2992,0.2356
28,0.5238,0.4487,0.3868,0.5378,0.4743,0.5378,0.8488,0.9402,0.9107,0.8061,0.8764,0.8061,0.1113,0.3533,0.2976,0.2378
29,0.5225,0.438,0.3746,0.5274,0.4656,0.5274,0.8462,0.9565,0.9107,0.8193,0.8832,0.8193,0.1112,0.3544,0.2942,0.2403
30,0.5155,0.4304,0.3665,0.5271,0.4599,0.5271,0.8513,0.9293,0.9286,0.8108,0.88,0.8108,0.1101,0.3556,0.2931,0.2412
31,0.5119,0.4227,0.3596,0.5226,0.4542,0.5226,0.8522,0.9457,0.9464,0.8098,0.8885,0.8098,0.1097,0.3557,0.2908,0.2438
32,0.509,0.4144,0.3597,0.5167,0.4499,0.5167,0.8591,0.9511,0.9286,0.8165,0.8888,0.8165,0.1092,0.3556,0.2893,0.2459
33,0.5106,0.4038,0.3392,0.5072,0.4402,0.5106,0.8505,0.962,0.9107,0.8297,0.8882,0.8297,0.1089,0.3561,0.2875,0.2475
34,0.5027,0.3964,0.337,0.5043,0.4351,0.5043,0.8593,0.962,0.9107,0.825,0.8892,0.825,0.1087,0.3565,0.2852,0.2496
35,0.4971,0.3887,0.3289,0.501,0.4289,0.501,0.8571,0.9565,0.9643,0.8278,0.9014,0.8278,0.1086,0.3569,0.2824,0.2521
36,0.4968,0.3853,0.3188,0.4925,0.4234,0.4968,0.8588,0.9565,0.9643,0.8259,0.9014,0.8259,0.1083,0.3567,0.2811,0.2538
37,0.4939,0.3786,0.3127,0.4858,0.4177,0.4939,0.8588,0.9565,0.9464,0.8297,0.8979,0.8297,0.1083,0.356,0.28,0.2556
38,0.4916,0.3702,0.3033,0.4792,0.4111,0.4916,0.8616,0.962,0.9643,0.8288,0.9042,0.8288,0.1092,0.3567,0.2749,0.2592
39,0.4826,0.3626,0.3026,0.4784,0.4065,0.4826,0.8634,0.9674,0.9286,0.8344,0.8984,0.8344,0.1092,0.3546,0.2751,0.2611
40,0.4876,0.3611,0.2798,0.4637,0.3981,0.4876,0.8551,0.9511,0.9821,0.8401,0.9071,0.8401,0.1095,0.3541,0.2744,0.262
41,0.4862,0.3555,0.2773,0.4535,0.3931,0.4862,0.8565,0.962,0.9821,0.8458,0.9116,0.8458,0.1101,0.3531,0.2742,0.2627
42,0.4883,0.3606,0.2639,0.4427,0.3888,0.4883,0.8451,0.9565,0.9643,0.8534,0.9048,0.8451,0.1115,0.3533,0.2711,0.2641
43,0.4789,0.3472,0.258,0.4423,0.3816,0.4789,0.8542,0.9728,0.9821,0.8477,0.9142,0.8477,0.1125,0.3529,0.2693,0.2653
44,0.4738,0.338,0.2535,0.4371,0.3756,0.4738,0.8619,0.9783,0.9821,0.8505,0.9182,0.8505,0.1137,0.353,0.2664,0.2669
45,0.4632,0.3232,0.2488,0.438,0.3683,0.4632,0.8659,0.9728,0.9643,0.8477,0.9127,0.8477,0.1143,0.3525,0.2648,0.2685
46,0.4615,0.3217,0.2459,0.4307,0.365,0.4615,0.8676,0.9837,0.9643,0.8486,0.9161,0.8486,0.1155,0.3515,0.262,0.271
47,0.4559,0.3125,0.2402,0.4263,0.3587,0.4559,0.8716,0.9783,0.9643,0.8524,0.9166,0.8524,0.1165,0.3501,0.2606,0.2728
48,0.4536,0.3099,0.2409,0.4155,0.355,0.4536,0.8668,0.9728,0.9643,0.859,0.9157,0.859,0.1178,0.349,0.2588,0.2744
49,0.449,0.2991,0.2212,0.4107,0.345,0.449,0.8691,0.9837,0.9821,0.86,0.9237,0.86,0.119,0.3484,0.257,0.2756
50,0.4441,0.2942,0.2201,0.4084,0.3417,0.4441,0.8748,0.9783,0.9821,0.8666,0.9254,0.8666,0.1202,0.3465,0.2562,0.2771
51,0.4447,0.2931,0.2151,0.3956,0.3371,0.4447,0.8748,0.9728,0.9821,0.8675,0.9243,0.8675,0.1216,0.3447,0.2558,0.2778
52,0.4365,0.2866,0.2084,0.3914,0.3307,0.4365,0.8771,0.9783,0.9821,0.8732,0.9277,0.8732,0.1235,0.3435,0.253,0.28
53,0.4289,0.2751,0.2007,0.3886,0.3234,0.4289,0.8779,0.9783,0.9821,0.8713,0.9274,0.8713,0.1249,0.3422,0.2516,0.2813
54,0.4262,0.2727,0.1954,0.3779,0.318,0.4262,0.8825,0.9837,0.9821,0.8723,0.9302,0.8723,0.1269,0.3395,0.25,0.2836
55,0.4238,0.2718,0.1869,0.3697,0.313,0.4238,0.8836,0.9674,0.9821,0.8751,0.9271,0.8751,0.1286,0.338,0.2496,0.2839
56,0.4182,0.2617,0.1933,0.3697,0.3107,0.4182,0.8877,0.9891,0.9643,0.8751,0.929,0.8751,0.1303,0.3381,0.2465,0.285
57,0.4089,0.2544,0.1892,0.3662,0.3047,0.4089,0.8937,0.9837,0.9821,0.8742,0.9334,0.8742,0.1314,0.3352,0.2477,0.2856
58,0.4088,0.25,0.1857,0.3595,0.301,0.4088,0.8888,0.9837,0.9821,0.8742,0.9322,0.8742,0.133,0.3335,0.247,0.2866
59,0.4033,0.2439,0.1714,0.3554,0.2935,0.4033,0.8937,0.9891,0.9821,0.8789,0.936,0.8789,0.1348,0.3316,0.2462,0.2874
60,0.3975,0.2425,0.168,0.3491,0.2893,0.3975,0.8945,0.9891,0.9821,0.8751,0.9352,0.8751,0.1364,0.3289,0.2465,0.2882
61,0.396,0.2358,0.1656,0.34,0.2843,0.396,0.8948,0.9837,0.9821,0.8846,0.9363,0.8846,0.1378,0.3269,0.2475,0.2878
62,0.3913,0.2323,0.1606,0.3398,0.281,0.3913,0.8988,0.9837,0.9821,0.8827,0.9368,0.8827,0.1396,0.3249,0.247,0.2885
63,0.3881,0.2261,0.1507,0.328,0.2732,0.3881,0.8991,0.9946,0.9821,0.8827,0.9396,0.8827,0.1416,0.3222,0.2477,0.2886
64,0.3841,0.2236,0.1521,0.3238,0.2709,0.3841,0.9022,0.9946,0.9821,0.8921,0.9428,0.8921,0.1432,0.3198,0.2492,0.2878
65,0.3814,0.219,0.1504,0.3203,0.2678,0.3814,0.8999,0.9946,0.9821,0.894,0.9427,0.894,0.1455,0.3179,0.2484,0.2883
66,0.3745,0.2144,0.1438,0.3143,0.2618,0.3745,0.9034,0.9946,0.9821,0.8921,0.9431,0.8921,0.147,0.3152,0.2503,0.2875
67,0.3716,0.2138,0.1335,0.3126,0.2579,0.3716,0.9062,0.9891,0.9821,0.8893,0.9417,0.8893,0.1487,0.3135,0.2509,0.2869
68,0.3685,0.2025,0.13,0.3091,0.2525,0.3685,0.9085,0.9946,0.9821,0.8874,0.9432,0.8874,0.1504,0.311,0.2519,0.2867
69,0.363,0.1998,0.1276,0.3041,0.2486,0.363,0.9099,1.0,0.9821,0.8931,0.9463,0.8931,0.1522,0.3084,0.2531,0.2863
70,0.3596,0.1979,0.1296,0.3003,0.2468,0.3596,0.9125,1.0,0.9821,0.8903,0.9462,0.8903,0.1537,0.3061,0.2549,0.2853
71,0.355,0.1921,0.1219,0.2956,0.2411,0.355,0.9094,0.9946,0.9821,0.8959,0.9455,0.8959,0.1557,0.3031,0.2557,0.2855
72,0.3526,0.1805,0.1208,0.2945,0.2371,0.3526,0.9131,1.0,0.9821,0.8959,0.9478,0.8959,0.1576,0.2997,0.2577,0.285
73,0.3486,0.1836,0.1192,0.2889,0.235,0.3486,0.9154,1.0,0.9821,0.8969,0.9486,0.8969,0.1597,0.2979,0.2577,0.2847
74,0.3399,0.1782,0.1119,0.2885,0.2296,0.3399,0.922,0.9946,1.0,0.8969,0.9533,0.8969,0.1614,0.2957,0.258,0.2849
75,0.3345,0.1734,0.1146,0.2867,0.2273,0.3345,0.9157,1.0,1.0,0.8959,0.9529,0.8959,0.1629,0.2938,0.2582,0.2851
76,0.3286,0.165,0.1145,0.2874,0.2239,0.3286,0.9225,0.9946,0.9821,0.9026,0.9504,0.9026,0.1644,0.2911,0.2587,0.2859
77,0.3231,0.1591,0.1031,0.2817,0.2167,0.3231,0.9268,0.9946,1.0,0.8959,0.9543,0.8959,0.166,0.2891,0.2585,0.2865
78,0.3179,0.1604,0.1086,0.2767,0.2159,0.3179,0.9277,1.0,1.0,0.8988,0.9566,0.8988,0.1669,0.286,0.2606,0.2865
79,0.3165,0.157,0.1001,0.2752,0.2122,0.3165,0.9317,1.0,1.0,0.8931,0.9562,0.8931,0.1685,0.2829,0.2616,0.287
80,0.3145,0.1503,0.1024,0.267,0.2086,0.3145,0.9308,1.0,1.0,0.8969,0.9569,0.8969,0.1699,0.2792,0.2641,0.2868
81,0.3135,0.1545,0.0956,0.2629,0.2066,0.3135,0.9325,1.0,1.0,0.9007,0.9583,0.9007,0.1715,0.2766,0.2655,0.2864
82,0.3094,0.1516,0.0912,0.2579,0.2025,0.3094,0.9308,1.0,1.0,0.9101,0.9602,0.9101,0.1726,0.274,0.2677,0.2856
83,0.305,0.1454,0.0912,0.2538,0.1989,0.305,0.9322,1.0,1.0,0.9073,0.9599,0.9073,0.1744,0.2716,0.2691,0.285
84,0.3013,0.1394,0.0892,0.2555,0.1963,0.3013,0.9334,1.0,1.0,0.9035,0.9592,0.9035,0.1758,0.2688,0.2706,0.2848
85,0.2955,0.1389,0.0818,0.2503,0.1916,0.2955,0.9385,1.0,1.0,0.9016,0.96,0.9016,0.1768,0.2658,0.2734,0.284
86,0.2966,0.1396,0.0914,0.2457,0.1933,0.2966,0.936,1.0,1.0,0.9082,0.961,0.9082,0.1781,0.2632,0.2757,0.2829
87,0.2955,0.1346,0.0801,0.2442,0.1886,0.2955,0.934,1.0,1.0,0.9139,0.962,0.9139,0.1795,0.2599,0.2782,0.2824
88,0.2924,0.1378,0.0792,0.2368,0.1866,0.2924,0.9365,1.0,1.0,0.9177,0.9636,0.9177,0.181,0.2573,0.2802,0.2815
89,0.2877,0.1334,0.0749,0.2314,0.1819,0.2877,0.9391,1.0,1.0,0.9149,0.9635,0.9149,0.182,0.2553,0.2829,0.2797
90,0.2867,0.1332,0.0745,0.2314,0.1814,0.2867,0.9388,1.0,1.0,0.912,0.9627,0.912,0.1832,0.2531,0.2856,0.2781
91,0.2818,0.1276,0.0679,0.2272,0.1761,0.2818,0.9405,1.0,1.0,0.9186,0.9648,0.9186,0.1846,0.2503,0.288,0.2771
92,0.2772,0.1258,0.071,0.2241,0.1745,0.2772,0.9405,1.0,1.0,0.9205,0.9653,0.9205,0.1859,0.2481,0.2906,0.2754
93,0.2711,0.1236,0.0652,0.2215,0.1703,0.2711,0.9463,1.0,1.0,0.9167,0.9658,0.9167,0.1868,0.2461,0.2928,0.2743
94,0.2699,0.1187,0.0645,0.2211,0.1686,0.2699,0.9448,1.0,1.0,0.9253,0.9675,0.9253,0.1877,0.2433,0.2958,0.2731
95,0.2648,0.1178,0.0607,0.2201,0.1659,0.2648,0.9503,1.0,1.0,0.9177,0.967,0.9177,0.1883,0.2414,0.2987,0.2716
96,0.2608,0.1132,0.0615,0.2172,0.1632,0.2608,0.9488,1.0,1.0,0.9196,0.9671,0.9196,0.1888,0.2389,0.3019,0.2704
97,0.2584,0.1093,0.0599,0.2108,0.1596,0.2584,0.9514,1.0,1.0,0.9281,0.9699,0.9281,0.1894,0.2367,0.3051,0.2688
98,0.2565,0.1096,0.0586,0.2141,0.1597,0.2565,0.952,1.0,1.0,0.9196,0.9679,0.9196,0.1897,0.2343,0.309,0.267
99,0.2506,0.1056,0.057,0.2062,0.1549,0.2506,0.9528,1.0,1.0,0.9253,0.9695,0.9253,0.1901,0.2323,0.3121,0.2655
100,0.2483,0.107,0.0581,0.2058,0.1548,0.2483,0.9537,1.0,1.0,0.9253,0.9697,0.9253,0.1907,0.2296,0.3156,0.2641
101,0.2464,0.1052,0.0543,0.2051,0.1527,0.2464,0.9525,1.0,1.0,0.9205,0.9683,0.9205,0.191,0.2268,0.3194,0.2628
102,0.243,0.1048,0.0546,0.1976,0.15,0.243,0.9568,1.0,1.0,0.929,0.9715,0.929,0.1911,0.2248,0.3234,0.2607
103,0.2405,0.0991,0.0511,0.1956,0.1466,0.2405,0.9554,1.0,1.0,0.9272,0.9706,0.9272,0.1912,0.2226,0.3279,0.2583
104,0.2388,0.1013,0.0549,0.1966,0.1479,0.2388,0.9557,1.0,1.0,0.9347,0.9726,0.9347,0.1911,0.2205,0.3322,0.2562
105,0.2355,0.0967,0.0464,0.1907,0.1423,0.2355,0.9574,1.0,1.0,0.9357,0.9733,0.9357,0.1911,0.2179,0.3369,0.2542
106,0.2342,0.1011,0.0449,0.1844,0.1412,0.2342,0.96,1.0,1.0,0.9366,0.9741,0.9366,0.1908,0.2165,0.3412,0.2515
107,0.2298,0.0901,0.0429,0.1858,0.1371,0.2298,0.9583,1.0,1.0,0.9385,0.9742,0.9385,0.1905,0.2146,0.3457,0.2492
108,0.2286,0.0929,0.0464,0.1892,0.1393,0.2286,0.9591,1.0,1.0,0.9328,0.973,0.9328,0.1904,0.2123,0.35,0.2473
109,0.2233,0.0887,0.042,0.1809,0.1337,0.2233,0.9631,1.0,1.0,0.9395,0.9756,0.9395,0.1901,0.2101,0.355,0.2448
110,0.2225,0.0886,0.0414,0.1813,0.1334,0.2225,0.9583,1.0,1.0,0.9366,0.9737,0.9366,0.1897,0.2081,0.3595,0.2426
111,0.2176,0.0832,0.036,0.1772,0.1285,0.2176,0.9648,1.0,1.0,0.9357,0.9751,0.9357,0.1891,0.2058,0.3648,0.2403
112,0.2201,0.0897,0.0357,0.1819,0.1318,0.2201,0.9597,1.0,1.0,0.9404,0.975,0.9404,0.1887,0.2037,0.3694,0.2382
113,0.2139,0.088,0.0347,0.1751,0.1279,0.2139,0.9651,1.0,1.0,0.9385,0.9759,0.9385,0.1878,0.2018,0.3749,0.2355
114,0.2144,0.0819,0.0317,0.1717,0.1249,0.2144,0.9637,1.0,1.0,0.9432,0.9767,0.9432,0.1871,0.1994,0.3805,0.233
115,0.2111,0.0829,0.0329,0.1672,0.1235,0.2111,0.9654,1.0,1.0,0.948,0.9783,0.948,0.1864,0.1975,0.386,0.2301
116,0.2088,0.0845,0.0307,0.1647,0.1222,0.2088,0.9643,1.0,1.0,0.9451,0.9773,0.9451,0.1856,0.1955,0.3914,0.2275
117,0.2048,0.0794,0.0305,0.1633,0.1195,0.2048,0.968,1.0,1.0,0.9451,0.9783,0.9451,0.1846,0.1934,0.3969,0.225
118,0.2028,0.0777,0.0262,0.164,0.1177,0.2028,0.97,1.0,1.0,0.948,0.9795,0.948,0.1835,0.1914,0.4026,0.2226
119,0.2021,0.0769,0.0272,0.1622,0.1171,0.2021,0.9666,1.0,1.0,0.9432,0.9774,0.9432,0.1824,0.1898,0.4081,0.2197
120,0.1978,0.0742,0.0273,0.1562,0.1139,0.1978,0.9694,1.0,1.0,0.9508,0.9801,0.9508,0.1813,0.1878,0.4141,0.2169
121,0.1974,0.0767,0.0263,0.1593,0.1149,0.1974,0.9694,1.0,1.0,0.9518,0.9803,0.9518,0.1801,0.1858,0.4201,0.2141
122,0.193,0.075,0.0245,0.1549,0.1118,0.193,0.9708,1.0,1.0,0.9518,0.9806,0.9518,0.1786,0.1838,0.4263,0.2113
123,0.1924,0.0718,0.0228,0.155,0.1105,0.1924,0.9706,1.0,1.0,0.9527,0.9808,0.9527,0.1772,0.1817,0.4327,0.2084
124,0.192,0.0725,0.0237,0.153,0.1103,0.192,0.97,1.0,1.0,0.9508,0.9802,0.9508,0.1757,0.1797,0.439,0.2056
125,0.1883,0.0707,0.0214,0.151,0.1079,0.1883,0.974,1.0,1.0,0.9536,0.9819,0.9536,0.174,0.1777,0.4456,0.2027
126,0.1883,0.0736,0.0256,0.151,0.1096,0.1883,0.9737,1.0,1.0,0.9489,0.9807,0.9489,0.1724,0.1759,0.452,0.1997
127,0.1842,0.0689,0.0207,0.1507,0.1061,0.1842,0.9748,1.0,1.0,0.9536,0.9821,0.9536,0.1706,0.1738,0.4588,0.1967
128,0.1835,0.0683,0.024,0.1502,0.1065,0.1835,0.9771,1.0,1.0,0.9527,0.9825,0.9527,0.1686,0.1719,0.4659,0.1936
129,0.1812,0.0646,0.0192,0.1419,0.1017,0.1812,0.9754,1.0,1.0,0.9565,0.983,0.9565,0.1668,0.1699,0.4729,0.1904
130,0.1824,0.0651,0.0172,0.1438,0.1021,0.1824,0.9734,1.0,1.0,0.9555,0.9822,0.9555,0.1652,0.168,0.4796,0.1873
131,0.1789,0.0646,0.0215,0.138,0.1007,0.1789,0.9763,1.0,1.0,0.9612,0.9844,0.9612,0.1633,0.166,0.4868,0.184
132,0.177,0.0653,0.0188,0.1382,0.0998,0.177,0.9794,1.0,1.0,0.9565,0.984,0.9565,0.1612,0.1641,0.494,0.1808
133,0.1749,0.0651,0.0169,0.1384,0.0988,0.1749,0.9768,1.0,1.0,0.9574,0.9836,0.9574,0.1591,0.162,0.5012,0.1777
134,0.1754,0.0625,0.0178,0.1373,0.0982,0.1754,0.976,1.0,1.0,0.9593,0.9838,0.9593,0.1572,0.16,0.5083,0.1746
135,0.1726,0.0633,0.0155,0.1368,0.0971,0.1726,0.9803,1.0,1.0,0.9603,0.9851,0.9603,0.155,0.1579,0.5155,0.1715
136,0.1731,0.0602,0.0141,0.1319,0.0948,0.1731,0.9794,1.0,1.0,0.9603,0.9849,0.9603,0.1529,0.1559,0.5229,0.1683
137,0.1711,0.0623,0.0138,0.1347,0.0955,0.1711,0.9786,1.0,1.0,0.9565,0.9838,0.9565,0.1508,0.1539,0.5304,0.1649
138,0.1693,0.0581,0.0153,0.1347,0.0943,0.1693,0.9794,1.0,1.0,0.9593,0.9847,0.9593,0.1485,0.1519,0.5377,0.1619
139,0.1662,0.0585,0.0131,0.1312,0.0922,0.1662,0.9797,1.0,1.0,0.9622,0.9855,0.9622,0.1463,0.1497,0.5452,0.1588
140,0.166,0.0597,0.0128,0.1299,0.0921,0.166,0.9823,1.0,1.0,0.9631,0.9863,0.9631,0.144,0.1478,0.5527,0.1555
141,0.1652,0.0562,0.0135,0.1298,0.0912,0.1652,0.9837,1.0,1.0,0.9622,0.9865,0.9622,0.1416,0.1457,0.5602,0.1524
142,0.1639,0.0585,0.013,0.1269,0.0906,0.1639,0.9834,1.0,1.0,0.9631,0.9866,0.9631,0.1393,0.1438,0.5679,0.1491
143,0.1639,0.0556,0.0125,0.1285,0.0901,0.1639,0.9811,1.0,1.0,0.9612,0.9856,0.9612,0.1369,0.1419,0.5753,0.1459
144,0.1633,0.0567,0.0121,0.1338,0.0915,0.1633,0.9834,1.0,1.0,0.9603,0.9859,0.9603,0.1345,0.1399,0.5827,0.1429
145,0.1616,0.0535,0.011,0.1272,0.0883,0.1616,0.9848,1.0,1.0,0.964,0.9872,0.964,0.1321,0.1377,0.5902,0.14
146,0.162,0.0551,0.0111,0.1269,0.0888,0.162,0.9814,1.0,1.0,0.964,0.9864,0.964,0.1298,0.1356,0.5977,0.1368
147,0.1619,0.0561,0.0117,0.1263,0.089,0.1619,0.9806,1.0,1.0,0.965,0.9864,0.965,0.1275,0.1336,0.6051,0.1337
148,0.1606,0.0531,0.0105,0.1267,0.0877,0.1606,0.9848,1.0,1.0,0.9612,0.9865,0.9612,0.1252,0.1314,0.6127,0.1307
149,0.1606,0.0547,0.0105,0.1262,0.088,0.1606,0.9826,1.0,1.0,0.965,0.9869,0.965,0.1229,0.1293,0.6201,0.1276
150,0.1593,0.0536,0.0096,0.127,0.0874,0.1593,0.984,1.0,1.0,0.964,0.987,0.964,0.1205,0.1272,0.6276,0.1248
151,0.1602,0.0553,0.0097,0.1223,0.0869,0.1602,0.984,1.0,1.0,0.965,0.9872,0.965,0.1182,0.1251,0.635,0.1217
152,0.1573,0.0508,0.0091,0.1212,0.0846,0.1573,0.9877,1.0,1.0,0.9697,0.9894,0.9697,0.1159,0.1229,0.6426,0.1186
153,0.1569,0.0517,0.0083,0.1197,0.0841,0.1569,0.9886,1.0,1.0,0.9678,0.9891,0.9678,0.1135,0.1209,0.6498,0.1158
154,0.1585,0.0525,0.0088,0.1211,0.0852,0.1585,0.9848,1.0,1.0,0.9688,0.9884,0.9688,0.1112,0.1188,0.657,0.113
155,0.1577,0.0525,0.0081,0.1198,0.0845,0.1577,0.9866,1.0,1.0,0.9678,0.9886,0.9678,0.109,0.1168,0.6641,0.1101
156,0.1585,0.0538,0.0091,0.1257,0.0868,0.1585,0.986,1.0,1.0,0.9678,0.9885,0.9678,0.1067,0.1148,0.671,0.1075
157,0.1557,0.0526,0.0074,0.1186,0.0836,0.1557,0.9897,1.0,1.0,0.9707,0.9901,0.9707,0.1044,0.1128,0.6781,0.1047
158,0.1554,0.0523,0.0069,0.1214,0.084,0.1554,0.9889,1.0,1.0,0.964,0.9882,0.964,0.1022,0.1108,0.685,0.102
159,0.1573,0.051,0.0072,0.1208,0.0841,0.1573,0.9868,1.0,1.0,0.9707,0.9894,0.9707,0.1001,0.1087,0.6919,0.0993
160,0.1566,0.0511,0.0073,0.121,0.084,0.1566,0.9883,1.0,1.0,0.9678,0.989,0.9678,0.0979,0.1066,0.6987,0.0967
161,0.1558,0.0514,0.0074,0.1177,0.0831,0.1558,0.9906,1.0,1.0,0.9697,0.9901,0.9697,0.0958,0.1048,0.7055,0.094
162,0.1575,0.0521,0.0077,0.1208,0.0845,0.1575,0.9868,1.0,1.0,0.9707,0.9894,0.9707,0.0937,0.1029,0.712,0.0914
163,0.1585,0.0492,0.0068,0.1216,0.084,0.1585,0.9886,1.0,1.0,0.9697,0.9896,0.9697,0.0917,0.1008,0.7186,0.0889
164,0.1555,0.0495,0.0061,0.1184,0.0824,0.1555,0.9883,1.0,1.0,0.9716,0.99,0.9716,0.0896,0.0988,0.725,0.0865
165,0.1569,0.0516,0.0057,0.1193,0.0834,0.1569,0.9894,1.0,1.0,0.9697,0.9898,0.9697,0.0876,0.0969,0.7313,0.0841
166,0.157,0.0503,0.0065,0.1221,0.084,0.157,0.9894,1.0,1.0,0.9697,0.9898,0.9697,0.0856,0.095,0.7375,0.0819
167,0.1563,0.0515,0.0063,0.1186,0.0832,0.1563,0.9886,1.0,1.0,0.9716,0.99,0.9716,0.0837,0.0931,0.7436,0.0796
168,0.156,0.0495,0.0055,0.1148,0.0814,0.156,0.9909,1.0,1.0,0.9763,0.9918,0.9763,0.0818,0.0912,0.7497,0.0773
169,0.1581,0.0486,0.0059,0.1195,0.083,0.1581,0.99,1.0,1.0,0.9697,0.9899,0.9697,0.0799,0.0893,0.7556,0.0752
170,0.1565,0.052,0.0062,0.1169,0.0829,0.1565,0.9926,1.0,1.0,0.9773,0.9925,0.9773,0.0781,0.0874,0.7615,0.073
171,0.1571,0.0513,0.0051,0.1189,0.0831,0.1571,0.9894,1.0,1.0,0.9754,0.9912,0.9754,0.0763,0.0857,0.7671,0.071
172,0.158,0.0511,0.0053,0.119,0.0834,0.158,0.9911,1.0,1.0,0.9707,0.9905,0.9707,0.0745,0.0839,0.7726,0.069
