epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
28,0.5737,0.4553,0.3522,0.5486,0.4825,0.5737,0.7782,0.9402,0.9464,0.7682,0.8583,0.7682,0.0987,0.3409,0.3874,0.173
29,0.5707,0.4482,0.3429,0.5463,0.477,0.5707,0.7802,0.9457,0.9286,0.7786,0.8583,0.7786,0.0973,0.3408,0.3903,0.1717
30,0.5718,0.4483,0.3364,0.5397,0.4741,0.5718,0.7816,0.9511,0.9286,0.7805,0.8604,0.7805,0.0962,0.3418,0.3916,0.1704
31,0.5644,0.4333,0.3271,0.5426,0.4668,0.5644,0.7867,0.962,0.9643,0.7748,0.872,0.7748,0.0952,0.3444,0.3905,0.1698
32,0.5567,0.416,0.3291,0.5493,0.4628,0.5567,0.8022,0.962,0.9464,0.7606,0.8678,0.7606,0.0941,0.3423,0.3935,0.1701
33,0.5622,0.4196,0.3163,0.5384,0.4591,0.5622,0.7876,0.962,0.9286,0.7758,0.8635,0.7758,0.093,0.3414,0.3964,0.1692
34,0.5605,0.4121,0.3094,0.5351,0.4543,0.5605,0.7907,0.9728,0.9286,0.7711,0.8658,0.7711,0.0921,0.3416,0.398,0.1683
35,0.5593,0.4047,0.3053,0.5339,0.4508,0.5593,0.7893,0.9783,0.9643,0.7739,0.8764,0.7739,0.0915,0.3423,0.398,0.1683
36,0.5517,0.3931,0.2973,0.5387,0.4452,0.5517,0.7976,0.9728,0.9464,0.7701,0.8717,0.7701,0.0906,0.34,0.4008,0.1685
37,0.5536,0.3922,0.2849,0.5334,0.441,0.5536,0.7959,0.9891,0.9464,0.7748,0.8766,0.7748,0.0902,0.3394,0.4013,0.1691
38,0.5514,0.3886,0.278,0.5304,0.4371,0.5514,0.7973,0.9674,0.9643,0.7786,0.8769,0.7786,0.09,0.3386,0.4014,0.1699
39,0.5531,0.3857,0.2726,0.5244,0.4339,0.5531,0.7925,0.9783,0.9643,0.7758,0.8777,0.7758,0.0897,0.3379,0.4021,0.1702
40,0.5517,0.3801,0.2607,0.5213,0.4284,0.5517,0.7956,0.9728,0.9643,0.772,0.8762,0.772,0.0894,0.3347,0.4057,0.1702
41,0.5521,0.3794,0.2617,0.5118,0.4262,0.5521,0.7896,0.9783,0.9643,0.7881,0.8801,0.7881,0.0899,0.3363,0.4024,0.1713
42,0.5422,0.3688,0.2563,0.515,0.4206,0.5422,0.8047,0.9891,0.9643,0.7796,0.8844,0.7796,0.0902,0.3348,0.4025,0.1725
43,0.5431,0.3643,0.2457,0.5123,0.4164,0.5431,0.8019,0.9783,0.9643,0.7729,0.8793,0.7729,0.0903,0.3323,0.4039,0.1735
44,0.5411,0.3633,0.2451,0.5049,0.4136,0.5411,0.8019,0.9728,0.9464,0.7852,0.8766,0.7852,0.0907,0.3322,0.4023,0.1748
45,0.5335,0.358,0.2429,0.5099,0.4111,0.5335,0.8119,0.9837,0.9286,0.79,0.8785,0.79,0.0906,0.3303,0.4033,0.1757
46,0.5373,0.3548,0.2349,0.4965,0.4059,0.5373,0.8085,0.9837,0.9643,0.7947,0.8878,0.7947,0.091,0.3297,0.4028,0.1765
47,0.538,0.351,0.2274,0.4922,0.4022,0.538,0.8059,0.9891,0.9643,0.7994,0.8897,0.7994,0.0911,0.3281,0.4046,0.1762
48,0.5333,0.3468,0.2209,0.4903,0.3978,0.5333,0.8056,0.9783,0.9643,0.79,0.8845,0.79,0.0919,0.3284,0.4023,0.1775
49,0.5255,0.3361,0.2164,0.4932,0.3928,0.5255,0.815,0.9891,0.9643,0.79,0.8896,0.79,0.0923,0.328,0.401,0.1787
50,0.5208,0.3309,0.2202,0.4896,0.3904,0.5208,0.8222,0.9891,0.9643,0.789,0.8912,0.789,0.093,0.3269,0.3994,0.1807
51,0.5168,0.3298,0.2143,0.4854,0.3866,0.5168,0.8242,0.9837,0.9643,0.7966,0.8922,0.7966,0.0937,0.3241,0.3998,0.1824
52,0.5168,0.329,0.2146,0.4821,0.3856,0.5168,0.8239,0.9837,0.9643,0.7966,0.8921,0.7966,0.0944,0.3227,0.3985,0.1843
53,0.5157,0.3257,0.2045,0.4743,0.3801,0.5157,0.825,0.9946,0.9821,0.8061,0.902,0.8061,0.0943,0.321,0.4008,0.1839
54,0.5217,0.3269,0.199,0.4612,0.3772,0.5217,0.8153,0.9891,0.9643,0.8127,0.8954,0.8127,0.0948,0.3188,0.4031,0.1833
55,0.5218,0.3275,0.1971,0.4585,0.3762,0.5218,0.8148,0.9891,0.9643,0.8127,0.8952,0.8127,0.0955,0.3178,0.4038,0.1829
56,0.5205,0.3236,0.1887,0.4473,0.37,0.5205,0.8176,0.9946,0.9643,0.8155,0.898,0.8155,0.0964,0.3172,0.4042,0.1822
57,0.5149,0.3178,0.1885,0.4498,0.3677,0.5149,0.819,0.9891,0.9643,0.8221,0.8986,0.819,0.0973,0.3159,0.4045,0.1822
58,0.5085,0.3158,0.1792,0.4493,0.3632,0.5085,0.8262,0.9891,0.9643,0.8231,0.9007,0.8231,0.0982,0.3152,0.404,0.1826
59,0.5007,0.3107,0.1811,0.4524,0.3612,0.5007,0.8376,0.9891,0.9821,0.8155,0.9061,0.8155,0.0989,0.3152,0.4027,0.1831
60,0.4983,0.304,0.179,0.4473,0.3571,0.4983,0.8368,0.9891,0.9821,0.8117,0.9049,0.8117,0.0992,0.3129,0.405,0.1828
61,0.496,0.3016,0.1781,0.4455,0.3553,0.496,0.8405,0.9891,0.9643,0.8174,0.9028,0.8174,0.1,0.3123,0.4045,0.1833
62,0.4867,0.2964,0.1709,0.4431,0.3493,0.4867,0.8453,0.9946,0.9643,0.8231,0.9068,0.8231,0.1007,0.3111,0.4038,0.1844
63,0.484,0.2879,0.1738,0.4438,0.3474,0.484,0.8468,0.9891,0.9643,0.8117,0.903,0.8117,0.1012,0.3092,0.4045,0.1851
64,0.4851,0.2903,0.17,0.435,0.3451,0.4851,0.8462,0.9946,0.9821,0.824,0.9117,0.824,0.1013,0.3051,0.409,0.1846
65,0.4876,0.2911,0.1619,0.4249,0.3414,0.4876,0.8439,0.9891,0.9821,0.8259,0.9103,0.8259,0.1017,0.3032,0.4114,0.1837
66,0.4855,0.2903,0.1591,0.4247,0.3399,0.4855,0.8479,0.9891,0.9643,0.8307,0.908,0.8307,0.1027,0.3029,0.4106,0.1838
67,0.4792,0.2833,0.1562,0.4203,0.3347,0.4792,0.8508,0.9946,0.9643,0.8373,0.9117,0.8373,0.1031,0.3015,0.4122,0.1832
68,0.4781,0.2778,0.1567,0.4238,0.3341,0.4781,0.8479,1.0,0.9643,0.8316,0.9109,0.8316,0.1038,0.3001,0.4127,0.1834
69,0.4711,0.2778,0.1495,0.422,0.3301,0.4711,0.8576,0.9946,0.9821,0.8297,0.916,0.8297,0.1044,0.298,0.4138,0.1838
70,0.4684,0.2732,0.1596,0.418,0.3298,0.4684,0.8608,1.0,0.9821,0.8316,0.9186,0.8316,0.1053,0.2962,0.4139,0.1846
71,0.4639,0.2727,0.1469,0.4166,0.325,0.4639,0.8608,0.9946,0.9821,0.8354,0.9182,0.8354,0.1055,0.295,0.4153,0.1842
72,0.4631,0.2664,0.1433,0.4129,0.3214,0.4631,0.8616,1.0,0.9821,0.8316,0.9188,0.8316,0.1056,0.2929,0.418,0.1835
73,0.4603,0.2696,0.1446,0.4055,0.32,0.4603,0.8642,0.9946,0.9821,0.8363,0.9193,0.8363,0.1059,0.2907,0.4204,0.183
74,0.4604,0.2639,0.1398,0.4028,0.3167,0.4604,0.8662,1.0,0.9821,0.8439,0.9231,0.8439,0.1062,0.289,0.4224,0.1823
75,0.4584,0.264,0.1347,0.3992,0.3141,0.4584,0.8679,0.9891,0.9821,0.8411,0.9201,0.8411,0.1069,0.2868,0.4243,0.182
76,0.457,0.2618,0.1351,0.3952,0.3123,0.457,0.8625,0.9946,0.9821,0.843,0.9205,0.843,0.1079,0.2856,0.4245,0.182
77,0.4535,0.2605,0.1323,0.3923,0.3096,0.4535,0.8705,1.0,0.9821,0.8496,0.9256,0.8496,0.1081,0.2839,0.4274,0.1806
78,0.4516,0.2607,0.1308,0.3922,0.3088,0.4516,0.8685,0.9946,1.0,0.8411,0.926,0.8411,0.1086,0.2824,0.4289,0.1801
79,0.4491,0.2552,0.1285,0.389,0.3055,0.4491,0.8691,1.0,1.0,0.8458,0.9287,0.8458,0.109,0.2805,0.4313,0.1792
80,0.4487,0.2527,0.1276,0.3844,0.3034,0.4487,0.8696,1.0,1.0,0.8562,0.9315,0.8562,0.1096,0.2785,0.4333,0.1786
81,0.4437,0.2525,0.1244,0.38,0.3002,0.4437,0.8748,0.9946,0.9821,0.8553,0.9267,0.8553,0.1103,0.2762,0.4354,0.1781
82,0.444,0.2518,0.1203,0.3775,0.2984,0.444,0.8736,1.0,0.9821,0.8534,0.9273,0.8534,0.1107,0.2744,0.4381,0.1768
83,0.4445,0.253,0.1291,0.3846,0.3028,0.4445,0.8756,1.0,0.9821,0.842,0.9249,0.842,0.1112,0.2735,0.4393,0.1759
84,0.4361,0.2457,0.1195,0.3794,0.2952,0.4361,0.8794,1.0,0.9821,0.8486,0.9275,0.8486,0.1118,0.2717,0.4407,0.1757
85,0.4305,0.2404,0.1208,0.3778,0.2924,0.4305,0.8859,1.0,0.9821,0.8534,0.9304,0.8534,0.112,0.2693,0.4437,0.175
86,0.4288,0.2351,0.1193,0.3766,0.29,0.4288,0.8848,1.0,0.9821,0.8581,0.9313,0.8581,0.1121,0.2677,0.4456,0.1745
87,0.4281,0.2403,0.1206,0.3785,0.2919,0.4281,0.8854,1.0,1.0,0.8505,0.934,0.8505,0.1121,0.2654,0.4488,0.1737
88,0.433,0.2458,0.1139,0.3735,0.2916,0.433,0.8822,0.9891,0.9821,0.8524,0.9265,0.8524,0.1119,0.2634,0.4529,0.1718
89,0.4291,0.2346,0.1072,0.369,0.285,0.4291,0.8862,1.0,0.9821,0.8534,0.9304,0.8534,0.1123,0.2611,0.4556,0.171
90,0.4274,0.2349,0.1041,0.3629,0.2823,0.4274,0.8891,1.0,1.0,0.8562,0.9363,0.8562,0.1127,0.2588,0.4585,0.17
91,0.4254,0.2353,0.102,0.361,0.2809,0.4254,0.8851,1.0,1.0,0.8713,0.9391,0.8713,0.113,0.2571,0.4611,0.1689
92,0.4268,0.2379,0.105,0.3604,0.2825,0.4268,0.8828,0.9946,1.0,0.8704,0.9369,0.8704,0.1131,0.2549,0.4647,0.1673
93,0.4227,0.2339,0.1057,0.3554,0.2794,0.4227,0.8897,1.0,1.0,0.8666,0.9391,0.8666,0.1136,0.2539,0.4667,0.1658
94,0.4179,0.2313,0.1045,0.3576,0.2778,0.4179,0.8897,1.0,0.9821,0.86,0.9329,0.86,0.1137,0.2524,0.4693,0.1646
95,0.4174,0.2267,0.0998,0.3548,0.2747,0.4174,0.8922,1.0,1.0,0.8628,0.9388,0.8628,0.114,0.2507,0.4719,0.1635
96,0.4166,0.226,0.0957,0.3518,0.2725,0.4166,0.8942,1.0,1.0,0.8647,0.9397,0.8647,0.114,0.2482,0.476,0.1618
97,0.4132,0.2269,0.094,0.3512,0.2713,0.4132,0.8917,1.0,1.0,0.8619,0.9384,0.8619,0.1146,0.2467,0.4777,0.161
98,0.4101,0.2214,0.0976,0.3508,0.27,0.4101,0.8968,1.0,1.0,0.8647,0.9404,0.8647,0.1148,0.2455,0.4796,0.1601
99,0.4065,0.2209,0.0932,0.3536,0.2685,0.4065,0.8997,1.0,0.9821,0.8609,0.9357,0.8609,0.1149,0.2444,0.4809,0.1597
100,0.4023,0.2176,0.091,0.3528,0.2659,0.4023,0.9045,1.0,1.0,0.8628,0.9418,0.8628,0.1147,0.2429,0.4837,0.1587
101,0.4018,0.2165,0.0918,0.3527,0.2657,0.4018,0.9005,0.9946,1.0,0.8647,0.9399,0.8647,0.1143,0.2398,0.4885,0.1575
102,0.4029,0.2161,0.0876,0.3477,0.2636,0.4029,0.9025,1.0,1.0,0.8732,0.9439,0.8732,0.1141,0.2377,0.492,0.1562
103,0.4025,0.2195,0.0859,0.3449,0.2632,0.4025,0.9028,1.0,1.0,0.8704,0.9433,0.8704,0.114,0.2361,0.4951,0.1548
104,0.4002,0.2166,0.086,0.3462,0.2622,0.4002,0.9051,1.0,1.0,0.8657,0.9427,0.8657,0.1137,0.2345,0.4985,0.1534
105,0.3993,0.2113,0.0817,0.3436,0.259,0.3993,0.9034,1.0,1.0,0.8713,0.9437,0.8713,0.1138,0.2325,0.5013,0.1524
106,0.3958,0.2114,0.0819,0.3428,0.258,0.3958,0.9065,1.0,1.0,0.8647,0.9428,0.8647,0.1139,0.2305,0.5041,0.1516
107,0.3949,0.2098,0.082,0.3429,0.2574,0.3949,0.9045,1.0,1.0,0.8704,0.9437,0.8704,0.1136,0.2286,0.5074,0.1504
108,0.3914,0.2073,0.0785,0.3404,0.2544,0.3914,0.9088,1.0,1.0,0.8723,0.9453,0.8723,0.1136,0.227,0.5099,0.1496
109,0.3914,0.2033,0.0773,0.3379,0.2525,0.3914,0.9105,1.0,1.0,0.8685,0.9448,0.8685,0.113,0.2245,0.5146,0.1479
110,0.3913,0.2047,0.0775,0.3355,0.2522,0.3913,0.9105,1.0,1.0,0.8742,0.9462,0.8742,0.1129,0.2231,0.5171,0.1469
111,0.3877,0.2074,0.0812,0.3376,0.2535,0.3877,0.9099,1.0,1.0,0.8713,0.9453,0.8713,0.1126,0.2214,0.5204,0.1456
112,0.3897,0.207,0.0752,0.3375,0.2523,0.3897,0.9074,1.0,1.0,0.8675,0.9437,0.8675,0.1123,0.2195,0.5236,0.1446
113,0.3858,0.2033,0.0734,0.334,0.2491,0.3858,0.9145,1.0,1.0,0.8713,0.9465,0.8713,0.1123,0.2182,0.5259,0.1436
114,0.3831,0.2014,0.0745,0.3342,0.2483,0.3831,0.9117,1.0,1.0,0.8713,0.9457,0.8713,0.112,0.2155,0.53,0.1425
115,0.3841,0.2021,0.0722,0.3327,0.2478,0.3841,0.9105,1.0,1.0,0.8751,0.9464,0.8751,0.1118,0.2132,0.5335,0.1415
116,0.3836,0.2006,0.0692,0.3313,0.2462,0.3836,0.9105,1.0,1.0,0.8742,0.9462,0.8742,0.1116,0.2122,0.5359,0.1403
117,0.3818,0.2021,0.0697,0.329,0.2457,0.3818,0.9145,1.0,1.0,0.877,0.9479,0.877,0.1112,0.2097,0.5402,0.1389
118,0.3809,0.1986,0.0665,0.3269,0.2432,0.3809,0.9148,1.0,1.0,0.8742,0.9472,0.8742,0.111,0.2081,0.5434,0.1375
119,0.3795,0.1959,0.0697,0.3278,0.2432,0.3795,0.9154,1.0,1.0,0.8732,0.9472,0.8732,0.1108,0.2063,0.5463,0.1366
120,0.3792,0.2002,0.0691,0.328,0.2441,0.3792,0.9177,0.9946,1.0,0.8713,0.9459,0.8713,0.1105,0.2046,0.5495,0.1354
121,0.3779,0.1977,0.0706,0.3263,0.2431,0.3779,0.9151,1.0,1.0,0.8742,0.9473,0.8742,0.1101,0.2032,0.5523,0.1344
122,0.3763,0.195,0.0646,0.3249,0.2402,0.3763,0.9174,1.0,1.0,0.877,0.9486,0.877,0.1098,0.2015,0.5554,0.1334
123,0.3752,0.1959,0.0636,0.3258,0.2401,0.3752,0.9171,1.0,1.0,0.8751,0.9481,0.8751,0.1093,0.2002,0.5582,0.1323
124,0.3727,0.1961,0.0626,0.3257,0.2393,0.3727,0.92,0.9946,1.0,0.8751,0.9474,0.8751,0.1088,0.1986,0.5612,0.1314
125,0.3757,0.1975,0.0621,0.326,0.2403,0.3757,0.9194,1.0,1.0,0.878,0.9493,0.878,0.1084,0.1969,0.5642,0.1304
126,0.3723,0.1931,0.0581,0.3225,0.2365,0.3723,0.9165,1.0,1.0,0.8751,0.9479,0.8751,0.1081,0.1958,0.5666,0.1294
127,0.3694,0.1918,0.0575,0.3258,0.2361,0.3694,0.9211,1.0,1.0,0.8751,0.9491,0.8751,0.1078,0.1944,0.5691,0.1287
128,0.3689,0.1894,0.0647,0.3243,0.2368,0.3689,0.926,1.0,1.0,0.8732,0.9498,0.8732,0.1074,0.1928,0.5721,0.1278
129,0.3666,0.1903,0.0613,0.3217,0.235,0.3666,0.9225,1.0,1.0,0.8846,0.9518,0.8846,0.1068,0.1909,0.5755,0.1268
130,0.3674,0.1908,0.0596,0.3231,0.2352,0.3674,0.9242,1.0,1.0,0.8789,0.9508,0.8789,0.1063,0.189,0.5788,0.1259
131,0.368,0.1887,0.061,0.3171,0.2337,0.368,0.9217,1.0,1.0,0.8846,0.9516,0.8846,0.1059,0.1868,0.5827,0.1247
132,0.3674,0.1904,0.0573,0.317,0.233,0.3674,0.924,0.9946,1.0,0.8723,0.9477,0.8723,0.1054,0.1854,0.5856,0.1237
133,0.3656,0.1927,0.0534,0.3188,0.2326,0.3656,0.924,1.0,1.0,0.8732,0.9493,0.8732,0.1047,0.1843,0.5886,0.1224
134,0.3646,0.1896,0.0554,0.3134,0.2308,0.3646,0.926,1.0,1.0,0.878,0.951,0.878,0.1041,0.1826,0.5921,0.1211
135,0.368,0.1913,0.0522,0.3169,0.2321,0.368,0.9237,1.0,1.0,0.8789,0.9506,0.8789,0.1037,0.1816,0.5947,0.12
136,0.369,0.1929,0.0553,0.3168,0.2335,0.369,0.9231,1.0,1.0,0.8732,0.9491,0.8732,0.1033,0.1803,0.5975,0.1189
137,0.3653,0.1889,0.0535,0.3152,0.2307,0.3653,0.9248,1.0,1.0,0.8865,0.9528,0.8865,0.1029,0.1787,0.6004,0.118
138,0.3661,0.1901,0.0538,0.3194,0.2324,0.3661,0.9231,1.0,1.0,0.8789,0.9505,0.8789,0.1025,0.1771,0.603,0.1173
139,0.3648,0.1901,0.0514,0.3126,0.2297,0.3648,0.928,1.0,1.0,0.8761,0.951,0.8761,0.1018,0.1759,0.6062,0.1161
140,0.3661,0.1878,0.0488,0.3132,0.229,0.3661,0.9254,1.0,1.0,0.8836,0.9523,0.8836,0.1013,0.1744,0.6096,0.1147
141,0.3642,0.1877,0.0474,0.3087,0.227,0.3642,0.924,1.0,1.0,0.8855,0.9524,0.8855,0.1008,0.1733,0.6124,0.1136
142,0.3644,0.1887,0.0499,0.3122,0.2288,0.3644,0.926,1.0,1.0,0.8836,0.9524,0.8836,0.1004,0.1724,0.6145,0.1126
143,0.3661,0.189,0.0527,0.3151,0.2307,0.3661,0.9245,1.0,1.0,0.8798,0.9511,0.8798,0.1002,0.1718,0.6164,0.1116
144,0.362,0.1852,0.0478,0.3143,0.2273,0.362,0.9257,1.0,1.0,0.8827,0.9521,0.8827,0.0997,0.1702,0.6197,0.1104
145,0.3615,0.1856,0.0449,0.3137,0.2264,0.3615,0.9294,1.0,1.0,0.8817,0.9528,0.8817,0.0991,0.1686,0.623,0.1092
146,0.3619,0.1856,0.0446,0.3112,0.2258,0.3619,0.926,1.0,1.0,0.8817,0.9519,0.8817,0.0987,0.1671,0.626,0.1082
147,0.3615,0.1859,0.0468,0.3088,0.2258,0.3615,0.9288,1.0,1.0,0.8855,0.9536,0.8855,0.0985,0.1658,0.6284,0.1074
148,0.3615,0.1844,0.0469,0.3139,0.2267,0.3615,0.9277,1.0,1.0,0.878,0.9514,0.878,0.098,0.1645,0.6311,0.1064
149,0.3611,0.1852,0.0503,0.3148,0.2279,0.3611,0.9282,1.0,1.0,0.8817,0.9525,0.8817,0.0976,0.1635,0.6334,0.1055
150,0.3602,0.1847,0.0466,0.311,0.2256,0.3602,0.9305,1.0,1.0,0.8855,0.954,0.8855,0.097,0.162,0.6367,0.1042
151,0.3617,0.1845,0.0431,0.3102,0.2249,0.3617,0.9291,1.0,1.0,0.8846,0.9534,0.8846,0.0965,0.16,0.6405,0.1031
152,0.3616,0.1862,0.0401,0.3091,0.2243,0.3616,0.9254,1.0,1.0,0.8827,0.952,0.8827,0.0961,0.1588,0.643,0.1021
153,0.3604,0.1855,0.0394,0.3077,0.2233,0.3604,0.9277,1.0,1.0,0.8846,0.9531,0.8846,0.0957,0.1578,0.6453,0.1012
154,0.3622,0.1857,0.0431,0.3122,0.2258,0.3622,0.9305,1.0,1.0,0.877,0.9519,0.877,0.0954,0.1566,0.6477,0.1004
155,0.3599,0.1843,0.0419,0.3095,0.2239,0.3599,0.9328,1.0,1.0,0.8836,0.9541,0.8836,0.095,0.1554,0.6503,0.0994
156,0.3618,0.184,0.044,0.3114,0.2253,0.3618,0.9288,1.0,1.0,0.8865,0.9538,0.8865,0.0947,0.1546,0.6522,0.0985
157,0.36,0.1859,0.0388,0.3113,0.224,0.36,0.9322,1.0,1.0,0.8808,0.9533,0.8808,0.0943,0.1535,0.6545,0.0977
158,0.3573,0.1836,0.044,0.3124,0.2243,0.3573,0.9305,1.0,1.0,0.8789,0.9524,0.8789,0.0937,0.1526,0.6568,0.0968
159,0.3583,0.1843,0.0393,0.3104,0.2231,0.3583,0.9294,1.0,1.0,0.8846,0.9535,0.8846,0.0933,0.1514,0.6592,0.096
160,0.3591,0.187,0.0399,0.3122,0.2245,0.3591,0.9265,1.0,1.0,0.8808,0.9518,0.8808,0.0929,0.1503,0.6615,0.0953
161,0.3587,0.1861,0.0371,0.308,0.2225,0.3587,0.9337,1.0,1.0,0.8827,0.9541,0.8827,0.0925,0.1494,0.6636,0.0944
162,0.3567,0.1838,0.0379,0.3111,0.2224,0.3567,0.9354,1.0,1.0,0.8865,0.9555,0.8865,0.0922,0.1486,0.6655,0.0938
163,0.3577,0.1844,0.0428,0.3165,0.2254,0.3577,0.9334,1.0,1.0,0.8751,0.9521,0.8751,0.0916,0.1475,0.6678,0.0931
164,0.3561,0.1839,0.0366,0.3103,0.2217,0.3561,0.936,1.0,1.0,0.8903,0.9566,0.8903,0.0911,0.1465,0.67,0.0924
165,0.3571,0.1852,0.037,0.3096,0.2222,0.3571,0.9345,1.0,1.0,0.8817,0.9541,0.8817,0.0906,0.1454,0.6725,0.0915
166,0.3564,0.1839,0.0387,0.3065,0.2214,0.3564,0.9345,1.0,1.0,0.8903,0.9562,0.8903,0.0902,0.1445,0.6747,0.0907
167,0.3563,0.1821,0.0347,0.3085,0.2204,0.3563,0.936,1.0,1.0,0.8798,0.954,0.8798,0.0897,0.1435,0.6768,0.09
168,0.3582,0.1824,0.0361,0.3103,0.2218,0.3582,0.9368,1.0,1.0,0.8836,0.9551,0.8836,0.0893,0.1419,0.6796,0.0892
169,0.3564,0.1842,0.0345,0.3067,0.2204,0.3564,0.936,1.0,1.0,0.8846,0.9551,0.8846,0.0889,0.1411,0.6817,0.0883
170,0.359,0.1836,0.0363,0.3117,0.2226,0.359,0.9368,1.0,1.0,0.8798,0.9542,0.8798,0.0885,0.1404,0.6838,0.0874
171,0.3588,0.1856,0.0348,0.3092,0.2221,0.3588,0.9374,1.0,1.0,0.8855,0.9557,0.8855,0.0881,0.1395,0.6857,0.0867
172,0.358,0.1851,0.0343,0.3107,0.222,0.358,0.9334,1.0,1.0,0.8884,0.9554,0.8884,0.0877,0.1385,0.6877,0.0861
