epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
105,0.2531,0.2184,0.1918,0.3137,0.2442,0.3137,0.9751,1.0,0.9464,0.894,0.9539,0.894,0.25,0.25,0.25,0.25
106,0.2526,0.2158,0.193,0.3154,0.2442,0.3154,0.972,0.9946,0.9464,0.8903,0.9508,0.8903,0.25,0.25,0.25,0.25
107,0.2506,0.2181,0.1901,0.3124,0.2428,0.3124,0.9751,0.9891,0.9286,0.894,0.9467,0.894,0.25,0.25,0.25,0.25
108,0.2511,0.2164,0.183,0.3076,0.2395,0.3076,0.9748,0.9837,0.9464,0.8978,0.9507,0.8978,0.25,0.25,0.25,0.25
109,0.2498,0.2128,0.1851,0.3077,0.2389,0.3077,0.9751,0.9946,0.9464,0.8931,0.9523,0.8931,0.25,0.25,0.25,0.25
110,0.2474,0.211,0.1812,0.3048,0.2361,0.3048,0.9757,0.9946,0.9464,0.8978,0.9536,0.8978,0.25,0.25,0.25,0.25
111,0.2465,0.206,0.1815,0.3094,0.2358,0.3094,0.9754,0.9946,0.9464,0.894,0.9526,0.894,0.25,0.25,0.25,0.25
112,0.2445,0.2108,0.1813,0.3075,0.236,0.3075,0.9771,0.9891,0.9286,0.8921,0.9467,0.8921,0.25,0.25,0.25,0.25
113,0.243,0.2065,0.1805,0.3081,0.2345,0.3081,0.9771,0.9946,0.9464,0.8969,0.9538,0.8969,0.25,0.25,0.25,0.25
114,0.2411,0.2028,0.1711,0.3047,0.2299,0.3047,0.9774,0.9946,0.9464,0.8912,0.9524,0.8912,0.25,0.25,0.25,0.25
115,0.2424,0.2041,0.1767,0.3055,0.2322,0.3055,0.978,0.9946,0.9464,0.8969,0.954,0.8969,0.25,0.25,0.25,0.25
116,0.2402,0.2018,0.1754,0.3021,0.2299,0.3021,0.9766,0.9891,0.9286,0.8884,0.9457,0.8884,0.25,0.25,0.25,0.25
117,0.2394,0.2004,0.1685,0.2999,0.227,0.2999,0.9768,1.0,0.9464,0.8959,0.9548,0.8959,0.25,0.25,0.25,0.25
118,0.2386,0.197,0.1628,0.2974,0.224,0.2974,0.9766,1.0,0.9464,0.8969,0.955,0.8969,0.25,0.25,0.25,0.25
119,0.238,0.1972,0.1631,0.296,0.2236,0.296,0.9786,0.9891,0.9464,0.8931,0.9518,0.8931,0.25,0.25,0.25,0.25
120,0.2368,0.1976,0.1608,0.2943,0.2224,0.2943,0.9746,0.9891,0.9464,0.8959,0.9515,0.8959,0.25,0.25,0.25,0.25
121,0.2362,0.1968,0.157,0.2951,0.2213,0.2951,0.9768,0.9891,0.9464,0.8921,0.9511,0.8921,0.25,0.25,0.25,0.25
122,0.2342,0.1948,0.1534,0.2926,0.2188,0.2926,0.9774,0.9946,0.9643,0.9026,0.9597,0.9026,0.25,0.25,0.25,0.25
