epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
13,0.0163,0.0083,0.0031,0.0199,0.0119,0.0199,0.9991,1.0,1.0,0.9972,0.9991,0.9972,0.25,0.25,0.25,0.25
14,0.0141,0.0054,0.0021,0.0176,0.0098,0.0176,0.9997,1.0,1.0,0.9981,0.9995,0.9981,0.25,0.25,0.25,0.25
15,0.0128,0.0048,0.0017,0.0135,0.0082,0.0135,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
16,0.0108,0.0041,0.0018,0.0148,0.0079,0.0148,0.9997,1.0,1.0,0.9991,0.9997,0.9991,0.25,0.25,0.25,0.25
17,0.0097,0.0038,0.0018,0.0115,0.0067,0.0115,1.0,1.0,1.0,0.9991,0.9998,0.9991,0.25,0.25,0.25,0.25
18,0.0098,0.0037,0.0013,0.0101,0.0062,0.0101,1.0,1.0,1.0,0.9991,0.9998,0.9991,0.25,0.25,0.25,0.25
19,0.0091,0.0032,0.0014,0.009,0.0057,0.0091,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
20,0.009,0.0031,0.0016,0.0097,0.0059,0.0097,0.9994,1.0,1.0,0.9991,0.9996,0.9991,0.25,0.25,0.25,0.25
21,0.0074,0.0024,0.0016,0.0076,0.0047,0.0076,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
22,0.0071,0.0025,0.0011,0.0065,0.0043,0.0071,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
23,0.0071,0.0024,0.0009,0.0076,0.0045,0.0076,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
24,0.0064,0.0019,0.001,0.0067,0.004,0.0067,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
25,0.0057,0.0018,0.001,0.0059,0.0036,0.0059,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
26,0.0055,0.0017,0.0009,0.0047,0.0032,0.0055,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
27,0.0051,0.0014,0.0009,0.0053,0.0032,0.0053,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
28,0.0051,0.0015,0.0008,0.005,0.0031,0.0051,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
29,0.0049,0.0014,0.0008,0.0049,0.003,0.0049,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
30,0.0045,0.0015,0.0008,0.0037,0.0026,0.0045,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
31,0.0044,0.0013,0.0007,0.0041,0.0026,0.0044,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
32,0.0042,0.0013,0.0007,0.0039,0.0025,0.0042,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
33,0.0042,0.0012,0.0007,0.0035,0.0024,0.0042,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
34,0.004,0.0011,0.0007,0.0034,0.0023,0.004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
35,0.0036,0.0011,0.0006,0.003,0.0021,0.0036,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
36,0.0039,0.0011,0.0008,0.0041,0.0025,0.0041,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
37,0.0036,0.001,0.0006,0.003,0.0021,0.0036,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
38,0.0033,0.001,0.0005,0.0026,0.0019,0.0033,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
39,0.0034,0.0009,0.0007,0.0034,0.0021,0.0034,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
40,0.0033,0.001,0.0006,0.003,0.0019,0.0033,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
41,0.0036,0.001,0.0006,0.003,0.002,0.0036,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
42,0.0033,0.0011,0.0007,0.0035,0.0021,0.0035,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
43,0.003,0.0009,0.0005,0.0022,0.0016,0.003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
44,0.003,0.0009,0.0004,0.0028,0.0018,0.003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
45,0.0033,0.0008,0.0006,0.003,0.0019,0.0033,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
46,0.0034,0.0009,0.0005,0.0024,0.0018,0.0034,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
47,0.0028,0.0008,0.0005,0.0024,0.0016,0.0028,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
48,0.0026,0.0007,0.0004,0.0023,0.0015,0.0026,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
49,0.0026,0.0007,0.0005,0.002,0.0015,0.0026,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
50,0.0026,0.0008,0.0004,0.0021,0.0015,0.0026,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
51,0.0026,0.0009,0.0006,0.0029,0.0017,0.0029,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
52,0.0025,0.0007,0.0005,0.0019,0.0014,0.0025,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
53,0.0027,0.0009,0.0004,0.0019,0.0015,0.0027,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
54,0.0024,0.0006,0.0004,0.0018,0.0013,0.0024,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
55,0.0024,0.0007,0.0004,0.0022,0.0014,0.0024,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
56,0.0027,0.0007,0.0006,0.0024,0.0016,0.0027,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
57,0.0025,0.0007,0.0004,0.0021,0.0014,0.0025,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
58,0.0024,0.0007,0.0004,0.0025,0.0015,0.0025,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
59,0.0023,0.0006,0.0004,0.0022,0.0014,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
60,0.0022,0.0006,0.0003,0.0017,0.0012,0.0022,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
61,0.0023,0.0007,0.0005,0.0019,0.0013,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
62,0.0024,0.0006,0.0004,0.0018,0.0013,0.0024,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
63,0.0022,0.0005,0.0003,0.0015,0.0011,0.0022,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
64,0.002,0.0005,0.0004,0.0015,0.0011,0.002,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
65,0.0021,0.0005,0.0005,0.0017,0.0012,0.0021,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
66,0.0019,0.0005,0.0003,0.0013,0.001,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
67,0.0019,0.0005,0.0003,0.0015,0.001,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
68,0.0021,0.0006,0.0004,0.0017,0.0012,0.0021,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
69,0.002,0.0006,0.0003,0.0017,0.0012,0.002,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
70,0.0019,0.0005,0.0003,0.0016,0.0011,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
71,0.002,0.0006,0.0004,0.0015,0.0011,0.002,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
72,0.0019,0.0005,0.0003,0.0014,0.001,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
73,0.0019,0.0006,0.0005,0.0014,0.0011,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
74,0.0019,0.0005,0.0003,0.002,0.0012,0.002,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
75,0.0018,0.0005,0.0003,0.0015,0.0011,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
76,0.0018,0.0005,0.0004,0.0011,0.001,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
77,0.0019,0.0005,0.0003,0.0014,0.001,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
78,0.0018,0.0005,0.0003,0.0012,0.0009,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
79,0.0018,0.0004,0.0003,0.0013,0.001,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
80,0.0018,0.0006,0.0003,0.0019,0.0011,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
81,0.0018,0.0005,0.0003,0.0012,0.0009,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
82,0.0016,0.0005,0.0003,0.0011,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
83,0.0017,0.0005,0.0003,0.0011,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
84,0.0017,0.0005,0.0003,0.0012,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
85,0.0018,0.0005,0.0002,0.0014,0.001,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
86,0.0019,0.0006,0.0003,0.0015,0.001,0.0019,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
87,0.0016,0.0005,0.0002,0.0011,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
88,0.0016,0.0004,0.0002,0.0011,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
89,0.0016,0.0005,0.0002,0.0012,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
90,0.0016,0.0005,0.0002,0.0012,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
91,0.0016,0.0004,0.0003,0.001,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
92,0.0015,0.0004,0.0003,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
93,0.0016,0.0004,0.0002,0.0012,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
94,0.0017,0.0004,0.0003,0.0013,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
95,0.0016,0.0004,0.0003,0.0012,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
96,0.0017,0.0005,0.0003,0.0011,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
97,0.0017,0.0005,0.0004,0.0018,0.0011,0.0018,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
98,0.0016,0.0005,0.0003,0.001,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
99,0.0017,0.0004,0.0003,0.0012,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
100,0.0016,0.0004,0.0002,0.001,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
101,0.0016,0.0005,0.0002,0.0011,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
102,0.0015,0.0005,0.0003,0.001,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
103,0.0016,0.0004,0.0003,0.0011,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
104,0.0015,0.0004,0.0003,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
105,0.0016,0.0005,0.0003,0.0014,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
106,0.0014,0.0003,0.0002,0.0008,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
107,0.0016,0.0005,0.0002,0.001,0.0008,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
108,0.0016,0.0004,0.0003,0.0013,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
109,0.0014,0.0003,0.0002,0.0011,0.0008,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
110,0.0014,0.0003,0.0003,0.0009,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
111,0.0015,0.0004,0.0002,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
112,0.0015,0.0005,0.0003,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
113,0.0016,0.0005,0.0002,0.0011,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
114,0.0014,0.0004,0.0002,0.001,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
115,0.0015,0.0004,0.0003,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
116,0.0014,0.0003,0.0002,0.0009,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
117,0.0015,0.0004,0.0003,0.001,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
118,0.0015,0.0004,0.0003,0.0012,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
119,0.0015,0.0005,0.0002,0.0011,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
120,0.0014,0.0003,0.0002,0.0008,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
121,0.0014,0.0004,0.0002,0.0008,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
122,0.0014,0.0004,0.0002,0.0009,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
123,0.0014,0.0003,0.0002,0.001,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
124,0.0013,0.0004,0.0002,0.0008,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
125,0.0013,0.0004,0.0002,0.0008,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
126,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
127,0.0014,0.0004,0.0002,0.0011,0.0008,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
128,0.0014,0.0003,0.0002,0.0012,0.0008,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
129,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
130,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
131,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
132,0.0013,0.0003,0.0003,0.0009,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
133,0.0013,0.0003,0.0003,0.001,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
134,0.0013,0.0004,0.0002,0.0008,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
135,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
136,0.0013,0.0004,0.0002,0.0013,0.0008,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
137,0.0013,0.0003,0.0002,0.0009,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
138,0.0013,0.0003,0.0002,0.0008,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
139,0.0014,0.0004,0.0003,0.0011,0.0008,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
140,0.0013,0.0003,0.0003,0.0011,0.0008,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
141,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
142,0.0014,0.0004,0.0002,0.0009,0.0007,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
143,0.0015,0.0005,0.0002,0.0008,0.0008,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
144,0.0013,0.0003,0.0002,0.0008,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
145,0.0012,0.0003,0.0002,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
146,0.0013,0.0004,0.0002,0.0008,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
147,0.0013,0.0003,0.0003,0.0009,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
148,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
149,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
150,0.0012,0.0003,0.0002,0.0006,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
151,0.0012,0.0003,0.0002,0.0005,0.0005,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
152,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
153,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
154,0.0012,0.0004,0.0002,0.0008,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
155,0.0012,0.0003,0.0001,0.0009,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
156,0.0013,0.0003,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
157,0.0012,0.0003,0.0002,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
158,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
159,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
160,0.0012,0.0003,0.0002,0.0009,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
161,0.0011,0.0003,0.0002,0.0006,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
162,0.0012,0.0003,0.0002,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
163,0.0012,0.0003,0.0001,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
164,0.0011,0.0003,0.0002,0.0006,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
165,0.0012,0.0003,0.0002,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
166,0.0012,0.0003,0.0002,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
167,0.0012,0.0003,0.0002,0.0011,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
168,0.0012,0.0003,0.0002,0.0006,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
169,0.0012,0.0003,0.0001,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
170,0.0012,0.0004,0.0002,0.0008,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
171,0.0011,0.0002,0.0001,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
172,0.0012,0.0003,0.0002,0.0009,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
173,0.0011,0.0003,0.0001,0.0005,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
174,0.0011,0.0003,0.0001,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
175,0.0012,0.0003,0.0001,0.0007,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
176,0.0011,0.0002,0.0002,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
177,0.0011,0.0003,0.0002,0.0007,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
178,0.0011,0.0002,0.0001,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
179,0.0011,0.0003,0.0002,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
180,0.0011,0.0002,0.0002,0.0007,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
181,0.0011,0.0003,0.0001,0.0005,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
182,0.0011,0.0003,0.0001,0.0008,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
183,0.0013,0.0002,0.0002,0.0007,0.0006,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
184,0.0011,0.0003,0.0001,0.0007,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
185,0.0011,0.0002,0.0001,0.0005,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
186,0.0011,0.0002,0.0002,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
187,0.0011,0.0002,0.0002,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
188,0.0011,0.0003,0.0001,0.0006,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
189,0.0011,0.0002,0.0001,0.0005,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
