epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
39,0.7398,0.4093,0.2553,0.6066,0.5027,0.7398,0.458,0.9076,0.9821,0.6783,0.7565,0.458,0.0994,0.2592,0.5693,0.0721
40,0.7209,0.3953,0.2545,0.6243,0.4988,0.7209,0.4969,0.9565,0.9821,0.6471,0.7707,0.4969,0.1018,0.2547,0.5706,0.0728
41,0.7173,0.3886,0.2508,0.626,0.4957,0.7173,0.5114,0.9457,0.9821,0.6452,0.7711,0.5114,0.1037,0.2495,0.5735,0.0732
42,0.7263,0.3856,0.2396,0.6171,0.4921,0.7263,0.4989,0.9565,0.9821,0.6632,0.7752,0.4989,0.1064,0.2452,0.5748,0.0736
43,0.7243,0.3823,0.2352,0.6144,0.489,0.7243,0.4937,0.9511,0.9821,0.6547,0.7704,0.4937,0.1095,0.2412,0.5751,0.0742
44,0.7197,0.3791,0.2301,0.614,0.4857,0.7197,0.5109,0.9565,0.9821,0.6623,0.7779,0.5109,0.1126,0.2373,0.5752,0.0749
45,0.7094,0.3739,0.2315,0.619,0.4835,0.7094,0.5266,0.9511,0.9821,0.6604,0.78,0.5266,0.1161,0.2346,0.5731,0.0763
46,0.6995,0.3631,0.2285,0.6258,0.4792,0.6995,0.54,0.9565,0.9821,0.6414,0.78,0.54,0.1187,0.2303,0.5735,0.0774
47,0.6938,0.3537,0.2269,0.6258,0.475,0.6938,0.5526,0.9674,0.9821,0.6462,0.7871,0.5526,0.1215,0.2256,0.574,0.0789
48,0.6884,0.3536,0.2244,0.6245,0.4727,0.6884,0.5649,0.9674,0.9821,0.6433,0.7894,0.5649,0.1245,0.2202,0.5746,0.0806
49,0.6926,0.3558,0.2152,0.6146,0.4695,0.6926,0.56,0.9674,0.9821,0.666,0.7939,0.56,0.1276,0.215,0.5755,0.0819
50,0.6858,0.3481,0.2164,0.6144,0.4662,0.6858,0.572,0.962,0.9821,0.6623,0.7946,0.572,0.1304,0.2106,0.5757,0.0833
51,0.6827,0.3452,0.2058,0.6088,0.4606,0.6827,0.5735,0.962,0.9821,0.6632,0.7952,0.5735,0.1331,0.2054,0.5771,0.0844
52,0.6785,0.3484,0.2057,0.6037,0.4591,0.6785,0.5829,0.9674,0.9821,0.6679,0.8001,0.5829,0.1361,0.2015,0.5767,0.0857
53,0.6769,0.3444,0.2021,0.5981,0.4554,0.6769,0.5915,0.962,0.9821,0.6755,0.8028,0.5915,0.1382,0.1965,0.5792,0.0862
54,0.6824,0.3507,0.1922,0.5852,0.4526,0.6824,0.5843,0.9565,0.9821,0.6973,0.8051,0.5843,0.1411,0.1929,0.5793,0.0867
55,0.6815,0.3481,0.1837,0.5778,0.4478,0.6815,0.5826,0.9565,1.0,0.702,0.8103,0.5826,0.1444,0.189,0.5794,0.0872
56,0.6778,0.3463,0.1871,0.5709,0.4455,0.6778,0.5975,0.962,0.9821,0.7143,0.814,0.5975,0.1474,0.1852,0.5802,0.0872
57,0.6767,0.3446,0.1775,0.5647,0.4409,0.6767,0.5949,0.962,0.9821,0.7124,0.8129,0.5949,0.1508,0.1819,0.5799,0.0875
58,0.6625,0.34,0.1773,0.5716,0.4379,0.6625,0.6181,0.9565,0.9821,0.7114,0.817,0.6181,0.1542,0.179,0.5787,0.0882
59,0.6487,0.3347,0.1787,0.5769,0.4348,0.6487,0.6389,0.9728,0.9821,0.6944,0.8221,0.6389,0.1572,0.1768,0.5767,0.0893
60,0.6355,0.3211,0.1797,0.5776,0.4285,0.6355,0.6567,0.9783,0.9821,0.6982,0.8288,0.6567,0.1584,0.1731,0.5785,0.0899
61,0.6343,0.3235,0.1773,0.5697,0.4262,0.6343,0.6635,0.9565,0.9821,0.7114,0.8284,0.6635,0.1605,0.1702,0.5786,0.0908
62,0.626,0.3195,0.1703,0.5692,0.4212,0.626,0.6752,0.9674,0.9821,0.7077,0.8331,0.6752,0.1625,0.1662,0.5794,0.0919
63,0.6183,0.3168,0.1743,0.5654,0.4187,0.6183,0.6841,0.9783,0.9821,0.7067,0.8378,0.6841,0.1644,0.1639,0.5786,0.0931
64,0.606,0.3095,0.1728,0.5715,0.4149,0.606,0.7124,0.9783,0.9821,0.7086,0.8454,0.7086,0.1657,0.1602,0.5794,0.0947
65,0.6045,0.3127,0.1697,0.5622,0.4123,0.6045,0.7095,0.9674,0.9821,0.7086,0.8419,0.7086,0.1661,0.1568,0.5816,0.0955
66,0.6021,0.3118,0.1632,0.554,0.4078,0.6021,0.7147,0.9837,0.9821,0.7228,0.8508,0.7147,0.1674,0.1532,0.5828,0.0965
67,0.5924,0.3102,0.1664,0.5497,0.4047,0.5924,0.7298,0.962,0.9821,0.7313,0.8513,0.7298,0.1685,0.1504,0.5834,0.0977
68,0.588,0.3117,0.1571,0.5438,0.4002,0.588,0.7296,0.9783,0.9821,0.7351,0.8563,0.7296,0.1688,0.1476,0.5854,0.0983
69,0.589,0.3103,0.1564,0.5319,0.3969,0.589,0.7353,0.9783,0.9821,0.7493,0.8612,0.7353,0.1701,0.1455,0.5854,0.099
70,0.5809,0.3093,0.1551,0.5318,0.3943,0.5809,0.7421,0.9674,0.9821,0.7465,0.8595,0.7421,0.17,0.1424,0.5884,0.0991
71,0.5777,0.3071,0.1504,0.525,0.3901,0.5777,0.7476,0.9783,0.9821,0.7559,0.866,0.7476,0.1698,0.1397,0.5915,0.099
72,0.5775,0.3126,0.1514,0.5194,0.3902,0.5775,0.7436,0.9674,0.9821,0.7521,0.8613,0.7436,0.1701,0.1378,0.5931,0.099
73,0.5724,0.3102,0.1452,0.5131,0.3852,0.5724,0.7524,0.9837,0.9821,0.7616,0.87,0.7524,0.1708,0.1357,0.5943,0.0993
74,0.565,0.3024,0.1455,0.5099,0.3807,0.565,0.7567,0.9783,1.0,0.7692,0.876,0.7567,0.1705,0.1334,0.5969,0.0992
75,0.5611,0.3061,0.1438,0.5052,0.3791,0.5611,0.7573,0.9674,0.9821,0.7673,0.8685,0.7573,0.1703,0.1323,0.5985,0.099
76,0.5565,0.3034,0.1365,0.4995,0.374,0.5565,0.7736,0.9728,1.0,0.7682,0.8787,0.7682,0.1697,0.1302,0.6018,0.0984
77,0.5564,0.3083,0.1333,0.4918,0.3725,0.5564,0.7764,0.9674,1.0,0.7767,0.8801,0.7764,0.1694,0.1293,0.6035,0.0978
78,0.5522,0.3067,0.1338,0.4854,0.3695,0.5522,0.7776,0.9674,1.0,0.7881,0.8833,0.7776,0.1688,0.128,0.606,0.0971
79,0.5478,0.3069,0.1289,0.482,0.3664,0.5478,0.7853,0.9674,1.0,0.79,0.8857,0.7853,0.1686,0.1269,0.6078,0.0966
80,0.54,0.3034,0.1263,0.4819,0.3629,0.54,0.7896,0.9837,0.9821,0.7881,0.8859,0.7881,0.168,0.1261,0.6098,0.0961
81,0.5342,0.2988,0.1301,0.4798,0.3607,0.5342,0.7956,0.9728,1.0,0.7909,0.8898,0.7909,0.1673,0.1251,0.6119,0.0957
82,0.5284,0.2998,0.1233,0.4777,0.3573,0.5284,0.8005,0.9783,0.9821,0.79,0.8877,0.79,0.1662,0.1234,0.6151,0.0953
83,0.5236,0.2978,0.1247,0.4735,0.3549,0.5236,0.8079,0.9783,0.9821,0.7947,0.8907,0.7947,0.1647,0.1222,0.6186,0.0945
84,0.5222,0.2938,0.1254,0.4697,0.3528,0.5222,0.8085,0.9837,0.9821,0.8023,0.8941,0.8023,0.1632,0.1211,0.6219,0.0938
85,0.5207,0.2941,0.1155,0.4617,0.348,0.5207,0.8065,0.9783,1.0,0.8051,0.8975,0.8051,0.1618,0.1203,0.6252,0.0927
86,0.5181,0.2988,0.1135,0.4576,0.347,0.5181,0.8179,0.9837,0.9821,0.807,0.8977,0.807,0.16,0.1193,0.6292,0.0915
87,0.5169,0.2971,0.1134,0.4519,0.3448,0.5169,0.8185,0.9837,0.9821,0.8136,0.8995,0.8136,0.1587,0.1186,0.6324,0.0903
88,0.5149,0.2982,0.1123,0.4481,0.3434,0.5149,0.8168,0.9783,1.0,0.8184,0.9033,0.8168,0.1572,0.1179,0.6358,0.0891
89,0.5114,0.294,0.1074,0.4443,0.3393,0.5114,0.8225,0.9837,1.0,0.8146,0.9052,0.8146,0.1558,0.1174,0.639,0.0878
90,0.508,0.296,0.11,0.4423,0.3391,0.508,0.8253,0.9728,0.9821,0.8202,0.9001,0.8202,0.1543,0.1168,0.6423,0.0865
91,0.5036,0.2961,0.1097,0.4422,0.3379,0.5036,0.825,0.9674,1.0,0.8127,0.9013,0.8127,0.1525,0.1161,0.6461,0.0853
92,0.5022,0.2941,0.1001,0.4358,0.333,0.5022,0.829,0.9728,1.0,0.8108,0.9032,0.8108,0.1507,0.1155,0.65,0.0839
93,0.4976,0.2912,0.1008,0.4352,0.3312,0.4976,0.8328,0.9728,1.0,0.8184,0.906,0.8184,0.1489,0.1149,0.6538,0.0825
94,0.4952,0.294,0.0984,0.4348,0.3306,0.4952,0.8413,0.9783,1.0,0.8136,0.9083,0.8136,0.1469,0.1142,0.6576,0.0812
95,0.4941,0.2902,0.1002,0.4332,0.3294,0.4941,0.8408,0.9783,1.0,0.8202,0.9098,0.8202,0.1451,0.1136,0.6612,0.0801
96,0.4902,0.291,0.0994,0.4314,0.328,0.4902,0.8411,0.9728,1.0,0.8174,0.9078,0.8174,0.1433,0.1134,0.6645,0.0789
97,0.4885,0.2887,0.0941,0.4292,0.3251,0.4885,0.8433,0.9728,1.0,0.8202,0.9091,0.8202,0.1413,0.1132,0.6677,0.0778
98,0.4832,0.2867,0.0952,0.4289,0.3235,0.4832,0.8511,0.9728,1.0,0.8146,0.9096,0.8146,0.1393,0.1128,0.6712,0.0766
99,0.4805,0.2834,0.0904,0.4273,0.3204,0.4805,0.8459,0.9728,1.0,0.8221,0.9102,0.8221,0.1369,0.1119,0.6759,0.0754
100,0.4798,0.2893,0.0902,0.4235,0.3207,0.4798,0.8482,0.9728,1.0,0.8278,0.9122,0.8278,0.1349,0.1114,0.6796,0.0741
101,0.4785,0.2859,0.0864,0.4214,0.318,0.4785,0.8479,0.9728,1.0,0.8202,0.9102,0.8202,0.133,0.1108,0.6832,0.073
102,0.4755,0.2808,0.0886,0.4214,0.3165,0.4755,0.8522,0.9783,1.0,0.8231,0.9134,0.8231,0.131,0.1106,0.6867,0.0718
103,0.472,0.2787,0.083,0.4203,0.3135,0.472,0.8573,0.9837,1.0,0.824,0.9163,0.824,0.1288,0.1102,0.6904,0.0706
104,0.4689,0.2793,0.0829,0.4194,0.3126,0.4689,0.8593,0.9728,1.0,0.8288,0.9152,0.8288,0.1268,0.11,0.6936,0.0696
105,0.4667,0.282,0.0842,0.4227,0.3139,0.4667,0.8634,0.9674,1.0,0.8316,0.9156,0.8316,0.1246,0.1098,0.697,0.0686
106,0.4653,0.2756,0.0847,0.419,0.3111,0.4653,0.8622,0.9946,1.0,0.8221,0.9197,0.8221,0.1221,0.1091,0.7013,0.0674
107,0.4648,0.2764,0.0759,0.4141,0.3078,0.4648,0.8645,0.9891,1.0,0.8259,0.9199,0.8259,0.12,0.109,0.7049,0.0661
108,0.4634,0.2783,0.0803,0.4148,0.3092,0.4634,0.8636,0.9891,1.0,0.8278,0.9201,0.8278,0.1178,0.1087,0.7085,0.065
109,0.4618,0.2797,0.0735,0.4133,0.3071,0.4618,0.8651,0.9837,1.0,0.8297,0.9196,0.8297,0.115,0.1084,0.713,0.0637
110,0.4652,0.2829,0.0749,0.408,0.3077,0.4652,0.8602,0.9837,1.0,0.8307,0.9186,0.8307,0.1133,0.108,0.7161,0.0626
111,0.4633,0.2826,0.0726,0.4085,0.3068,0.4633,0.8636,0.9837,1.0,0.8382,0.9214,0.8382,0.1113,0.108,0.7192,0.0615
112,0.4616,0.2774,0.0695,0.4094,0.3045,0.4616,0.8676,0.9837,1.0,0.8288,0.92,0.8288,0.1092,0.1078,0.7224,0.0605
113,0.4594,0.2777,0.0687,0.4065,0.3031,0.4594,0.8642,0.9891,1.0,0.8335,0.9217,0.8335,0.1074,0.1078,0.7255,0.0594
114,0.4566,0.2762,0.0674,0.4045,0.3012,0.4566,0.8722,0.9837,1.0,0.8297,0.9214,0.8297,0.1055,0.1073,0.7288,0.0584
115,0.4559,0.2762,0.0663,0.4101,0.3021,0.4559,0.8725,0.9783,1.0,0.8344,0.9213,0.8344,0.1035,0.1071,0.7319,0.0575
116,0.4538,0.2692,0.0663,0.4085,0.2994,0.4538,0.8759,0.9891,1.0,0.8335,0.9246,0.8335,0.1017,0.1065,0.7353,0.0566
117,0.4517,0.2699,0.0629,0.4058,0.2976,0.4517,0.8748,0.9891,1.0,0.8307,0.9236,0.8307,0.0997,0.1063,0.7384,0.0556
118,0.4533,0.2707,0.0651,0.4057,0.2987,0.4533,0.8751,0.9783,1.0,0.8307,0.921,0.8307,0.0979,0.106,0.7414,0.0547
119,0.4507,0.2674,0.062,0.4066,0.2967,0.4507,0.8754,0.9891,1.0,0.8278,0.9231,0.8278,0.0961,0.1057,0.7444,0.0538
120,0.4521,0.2704,0.0624,0.406,0.2977,0.4521,0.8748,0.9783,1.0,0.825,0.9195,0.825,0.0941,0.1051,0.7479,0.0529
121,0.4505,0.267,0.0589,0.4029,0.2948,0.4505,0.8719,0.9837,1.0,0.8297,0.9213,0.8297,0.0924,0.1043,0.7512,0.052
122,0.4491,0.2653,0.0599,0.4032,0.2944,0.4491,0.8731,0.9837,1.0,0.8278,0.9211,0.8278,0.0904,0.1041,0.7544,0.051
123,0.4498,0.2691,0.0579,0.4014,0.2946,0.4498,0.8759,0.9837,1.0,0.8373,0.9242,0.8373,0.0887,0.1041,0.7571,0.0501
124,0.4518,0.2711,0.0568,0.4024,0.2955,0.4518,0.8731,0.9837,1.0,0.8344,0.9228,0.8344,0.087,0.1038,0.7599,0.0493
125,0.4512,0.262,0.0563,0.4018,0.2928,0.4512,0.8776,0.9946,1.0,0.8335,0.9264,0.8335,0.0855,0.1035,0.7625,0.0485
126,0.4478,0.2652,0.0563,0.403,0.2931,0.4478,0.8794,0.9891,1.0,0.8344,0.9257,0.8344,0.0838,0.1032,0.7653,0.0478
127,0.4481,0.2666,0.0545,0.4022,0.2928,0.4481,0.8794,0.9891,1.0,0.8297,0.9245,0.8297,0.0824,0.1026,0.768,0.047
128,0.4462,0.2625,0.0504,0.4028,0.2905,0.4462,0.8854,0.9891,1.0,0.8316,0.9265,0.8316,0.0809,0.1024,0.7704,0.0463
129,0.447,0.2631,0.0514,0.4064,0.292,0.447,0.8802,0.9946,1.0,0.8288,0.9259,0.8288,0.0793,0.1022,0.773,0.0456
130,0.4461,0.26,0.0482,0.4039,0.2895,0.4461,0.8814,0.9946,1.0,0.8363,0.9281,0.8363,0.0778,0.102,0.7752,0.045
131,0.4476,0.2603,0.0483,0.4061,0.2906,0.4476,0.8814,1.0,1.0,0.8288,0.9275,0.8288,0.0763,0.1015,0.7778,0.0443
132,0.4441,0.2654,0.0483,0.4018,0.2899,0.4441,0.8845,0.9946,1.0,0.8335,0.9281,0.8335,0.0749,0.1012,0.7801,0.0437
133,0.4448,0.2639,0.0485,0.4021,0.2898,0.4448,0.8816,0.9837,1.0,0.8344,0.9249,0.8344,0.0735,0.1006,0.7828,0.0431
134,0.4465,0.2598,0.0465,0.4029,0.2889,0.4465,0.8785,0.9891,1.0,0.8344,0.9255,0.8344,0.0721,0.1001,0.7854,0.0424
135,0.4499,0.2634,0.0464,0.4019,0.2904,0.4499,0.8796,0.9891,1.0,0.8316,0.9251,0.8316,0.0708,0.0995,0.788,0.0417
136,0.4475,0.2612,0.0451,0.4007,0.2886,0.4475,0.8842,0.9891,1.0,0.8316,0.9262,0.8316,0.0696,0.0994,0.79,0.041
137,0.4491,0.2648,0.0431,0.4023,0.2898,0.4491,0.8791,0.9946,1.0,0.8221,0.9239,0.8221,0.0684,0.0993,0.7919,0.0404
138,0.4482,0.2622,0.0409,0.4022,0.2884,0.4482,0.8814,0.9891,1.0,0.8269,0.9243,0.8269,0.0672,0.0987,0.7942,0.0398
139,0.4467,0.2614,0.041,0.4006,0.2874,0.4467,0.8808,0.9891,1.0,0.8373,0.9268,0.8373,0.0661,0.0984,0.7963,0.0392
140,0.4489,0.2579,0.0405,0.4039,0.2878,0.4489,0.8836,0.9891,1.0,0.8297,0.9256,0.8297,0.065,0.0983,0.798,0.0387
141,0.4473,0.2604,0.0417,0.4037,0.2883,0.4473,0.8839,0.9783,1.0,0.8297,0.923,0.8297,0.064,0.0979,0.7999,0.0382
142,0.4486,0.2597,0.0371,0.4046,0.2875,0.4486,0.8802,0.9891,1.0,0.8278,0.9243,0.8278,0.063,0.0971,0.8022,0.0377
143,0.4477,0.2633,0.0405,0.4007,0.288,0.4477,0.8862,0.9837,1.0,0.8344,0.9261,0.8344,0.062,0.0968,0.804,0.0372
144,0.4471,0.2587,0.0386,0.4054,0.2875,0.4471,0.8825,0.9891,1.0,0.8297,0.9253,0.8297,0.0611,0.0966,0.8055,0.0367
145,0.4465,0.2573,0.0366,0.4051,0.2864,0.4465,0.8814,0.9946,1.0,0.8297,0.9264,0.8297,0.0601,0.0962,0.8074,0.0363
146,0.4466,0.2582,0.0349,0.4067,0.2866,0.4466,0.8848,0.9946,1.0,0.8297,0.9273,0.8297,0.0591,0.0956,0.8094,0.0359
147,0.4474,0.262,0.0343,0.4073,0.2877,0.4474,0.8854,0.9837,1.0,0.8259,0.9237,0.8259,0.0581,0.0956,0.8108,0.0355
148,0.4461,0.2575,0.0346,0.405,0.2858,0.4461,0.8859,0.9891,1.0,0.8259,0.9252,0.8259,0.0572,0.0954,0.8123,0.0351
149,0.4472,0.2554,0.0345,0.4077,0.2862,0.4472,0.8839,0.9891,1.0,0.8269,0.925,0.8269,0.0563,0.0955,0.8135,0.0347
150,0.4468,0.2581,0.0335,0.4104,0.2872,0.4468,0.8885,0.9891,1.0,0.8269,0.9261,0.8269,0.0554,0.0955,0.8148,0.0343
151,0.4476,0.2583,0.0344,0.4099,0.2876,0.4476,0.8848,0.9946,1.0,0.8231,0.9256,0.8231,0.0545,0.0952,0.8163,0.034
152,0.4457,0.2567,0.0336,0.4086,0.2862,0.4457,0.8868,0.9891,1.0,0.824,0.925,0.824,0.0537,0.095,0.8177,0.0336
153,0.4457,0.2557,0.0309,0.4089,0.2853,0.4457,0.8931,0.9891,1.0,0.8259,0.927,0.8259,0.0528,0.0947,0.8192,0.0334
154,0.4469,0.2579,0.0311,0.4103,0.2865,0.4469,0.8856,0.9891,1.0,0.824,0.9247,0.824,0.052,0.094,0.8211,0.033
155,0.4493,0.2597,0.0336,0.4112,0.2885,0.4493,0.8825,0.9946,1.0,0.8202,0.9243,0.8202,0.0512,0.0936,0.8224,0.0327
156,0.4473,0.26,0.0305,0.4122,0.2875,0.4473,0.8834,0.9946,1.0,0.8325,0.9276,0.8325,0.0505,0.0932,0.8238,0.0325
157,0.4481,0.2596,0.0339,0.4134,0.2887,0.4481,0.8891,0.9891,1.0,0.8193,0.9244,0.8193,0.0498,0.0932,0.8248,0.0323
158,0.4487,0.2548,0.034,0.4168,0.2886,0.4487,0.8868,0.9946,1.0,0.8117,0.9233,0.8117,0.0491,0.0929,0.8259,0.0321
159,0.4477,0.2546,0.0314,0.4162,0.2875,0.4477,0.8879,0.9946,1.0,0.8089,0.9228,0.8089,0.0483,0.0926,0.8273,0.0319
160,0.4495,0.255,0.0331,0.4163,0.2885,0.4495,0.8882,0.9946,1.0,0.8184,0.9253,0.8184,0.0476,0.0921,0.8286,0.0317
161,0.4475,0.2556,0.0293,0.415,0.2868,0.4475,0.8934,0.9946,1.0,0.8127,0.9252,0.8127,0.0469,0.092,0.8296,0.0314
162,0.4479,0.2552,0.0288,0.4163,0.287,0.4479,0.8899,1.0,1.0,0.8136,0.9259,0.8136,0.0463,0.0916,0.8309,0.0312
163,0.4487,0.2556,0.0274,0.4176,0.2873,0.4487,0.8919,1.0,1.0,0.8165,0.9271,0.8165,0.0456,0.0914,0.8319,0.0311
164,0.4492,0.2592,0.0288,0.4172,0.2886,0.4492,0.8922,0.9946,1.0,0.8165,0.9258,0.8165,0.045,0.0909,0.8332,0.0309
165,0.4496,0.2571,0.0276,0.4186,0.2882,0.4496,0.8917,0.9891,1.0,0.8165,0.9243,0.8165,0.0444,0.0908,0.8341,0.0307
166,0.4488,0.2554,0.0273,0.418,0.2874,0.4488,0.8908,1.0,1.0,0.8202,0.9278,0.8202,0.0438,0.0907,0.835,0.0305
167,0.4511,0.2535,0.0268,0.4183,0.2874,0.4511,0.8905,0.9946,1.0,0.8193,0.9261,0.8193,0.0433,0.0903,0.8359,0.0305
168,0.4488,0.2555,0.0285,0.4208,0.2884,0.4488,0.8945,1.0,1.0,0.8098,0.9261,0.8098,0.0427,0.09,0.8369,0.0303
169,0.4492,0.2553,0.026,0.4219,0.2881,0.4492,0.8951,1.0,1.0,0.8155,0.9276,0.8155,0.0422,0.09,0.8376,0.0303
170,0.452,0.2566,0.0278,0.4243,0.2902,0.452,0.8899,0.9946,1.0,0.8127,0.9243,0.8127,0.0417,0.0898,0.8383,0.0302
