epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
108,0.1328,0.02,0.0007,0.0858,0.0598,0.1328,0.9768,1.0,1.0,0.9745,0.9878,0.9745,0.0033,0.0207,0.9717,0.0043
109,0.1346,0.0203,0.0007,0.086,0.0604,0.1346,0.9777,1.0,1.0,0.9763,0.9885,0.9763,0.0032,0.0199,0.9728,0.0041
110,0.1365,0.0215,0.0006,0.0868,0.0613,0.1365,0.976,1.0,1.0,0.9792,0.9888,0.976,0.0031,0.0192,0.9738,0.0039
111,0.139,0.024,0.0007,0.0864,0.0625,0.139,0.9746,1.0,1.0,0.982,0.9891,0.9746,0.003,0.0185,0.9747,0.0038
112,0.1388,0.022,0.0006,0.0899,0.0628,0.1388,0.9777,1.0,1.0,0.9726,0.9876,0.9726,0.0029,0.0179,0.9757,0.0036
113,0.1382,0.022,0.0006,0.0888,0.0624,0.1382,0.9766,1.0,1.0,0.9801,0.9892,0.9766,0.0028,0.0172,0.9766,0.0034
114,0.142,0.0221,0.0006,0.0917,0.0641,0.142,0.9766,1.0,1.0,0.9745,0.9878,0.9745,0.0027,0.0166,0.9774,0.0033
115,0.1454,0.0241,0.0006,0.0968,0.0667,0.1454,0.9717,1.0,1.0,0.9726,0.9861,0.9717,0.0026,0.016,0.9783,0.0032
116,0.1448,0.0244,0.0006,0.0942,0.066,0.1448,0.9754,1.0,1.0,0.9763,0.9879,0.9754,0.0025,0.0154,0.9791,0.003
117,0.147,0.0254,0.0005,0.0968,0.0674,0.147,0.9751,1.0,1.0,0.9782,0.9883,0.9751,0.0024,0.0149,0.9798,0.0029
118,0.1487,0.0245,0.0005,0.0966,0.0676,0.1487,0.9714,1.0,1.0,0.9754,0.9867,0.9714,0.0023,0.0144,0.9805,0.0028
119,0.1517,0.0263,0.0006,0.1039,0.0706,0.1517,0.9703,1.0,1.0,0.9688,0.9848,0.9688,0.0023,0.0139,0.9812,0.0027
120,0.1511,0.0251,0.0004,0.099,0.0689,0.1511,0.9748,1.0,1.0,0.9754,0.9876,0.9748,0.0022,0.0134,0.9819,0.0026
121,0.1562,0.0257,0.0006,0.1053,0.072,0.1562,0.9703,1.0,1.0,0.9697,0.985,0.9697,0.0021,0.0129,0.9825,0.0025
122,0.1549,0.0248,0.0005,0.1021,0.0706,0.1549,0.9737,1.0,1.0,0.9763,0.9875,0.9737,0.0021,0.0125,0.9831,0.0024
123,0.1575,0.0269,0.0006,0.1058,0.0727,0.1575,0.9708,1.0,1.0,0.9678,0.9847,0.9678,0.002,0.012,0.9837,0.0023
124,0.1565,0.0283,0.0005,0.1089,0.0735,0.1565,0.9743,1.0,1.0,0.9688,0.9858,0.9688,0.0019,0.0116,0.9843,0.0022
125,0.1605,0.0287,0.0004,0.1146,0.076,0.1605,0.9717,1.0,1.0,0.9622,0.9835,0.9622,0.0019,0.0112,0.9848,0.0021
126,0.1638,0.028,0.0007,0.1175,0.0775,0.1638,0.9714,1.0,1.0,0.9584,0.9824,0.9584,0.0018,0.0108,0.9853,0.002
127,0.1662,0.0301,0.0004,0.1176,0.0786,0.1662,0.9694,1.0,1.0,0.9659,0.9838,0.9659,0.0018,0.0105,0.9858,0.002
128,0.168,0.0308,0.0005,0.119,0.0796,0.168,0.9714,1.0,1.0,0.965,0.9841,0.965,0.0018,0.0101,0.9862,0.0019
129,0.1698,0.0321,0.0004,0.1194,0.0804,0.1698,0.9694,1.0,1.0,0.965,0.9836,0.965,0.0017,0.0098,0.9867,0.0018
130,0.1716,0.0307,0.0005,0.1173,0.08,0.1716,0.9726,1.0,1.0,0.964,0.9842,0.964,0.0017,0.0095,0.9871,0.0018
131,0.1742,0.0309,0.0005,0.1202,0.0815,0.1742,0.9668,1.0,1.0,0.9659,0.9832,0.9659,0.0016,0.0092,0.9875,0.0017
132,0.1778,0.0328,0.0005,0.1261,0.0843,0.1778,0.9691,1.0,1.0,0.965,0.9835,0.965,0.0016,0.0089,0.9879,0.0017
